GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - Moved in 2010 or later,Margin of Error; Median gross rent -- - Total: - Moved in 2010 or later,Estimate; Median gross rent -- - Total: - Moved in 2000 to 2009,Margin of Error; Median gross rent -- - Total: - Moved in 2000 to 2009,Estimate; Median gross rent -- - Total: - Moved in 1990 to 1999,Margin of Error; Median gross rent -- - Total: - Moved in 1990 to 1999,Estimate; Median gross rent -- - Total: - Moved in 1980 to 1989,Margin of Error; Median gross rent -- - Total: - Moved in 1980 to 1989,Estimate; Median gross rent -- - Total: - Moved in 1970 to 1979,Margin of Error; Median gross rent -- - Total: - Moved in 1970 to 1979,Estimate; Median gross rent -- - Total: - Moved in 1969 or earlier,Margin of Error; Median gross rent -- - Total: - Moved in 1969 or earlier
1400000US25025080601,25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",667,178,860,151,532,340,705,237,243,32,497,1664,-,**
1400000US25025080801,25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",608,112,685,586,603,200,611,487,-,**,-,**,-,**
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",1586,184,"2,000+",***,1064,469,1431,217,680,451,663,780,-,**
1400000US25025081001,25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",789,295,1488,249,604,309,339,160,402,195,-,**,-,**
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",1606,120,1732,80,1196,265,572,451,-,**,-,**,-,**
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",404,124,340,137,338,202,1044,682,415,118,444,1012,-,**
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",522,93,1081,314,478,64,507,209,-,**,253,110,-,**
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",1261,133,1657,170,816,347,1242,277,959,1045,-,**,-,**
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",1102,342,1485,715,1018,306,873,590,-,**,-,**,-,**
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",684,106,628,269,702,263,619,529,293,188,746,362,713,465
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",987,130,1032,112,458,1038,606,419,-,**,-,**,-,**
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",943,456,604,437,1079,255,652,588,-,**,525,1310,-,**
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",824,413,649,1041,806,643,879,615,-,**,-,**,-,**
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",429,144,341,253,500,141,332,55,-,**,1089,367,-,**
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",940,96,1077,524,968,137,563,413,615,122,-,**,-,**
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",809,167,859,143,842,500,325,409,767,1091,-,**,-,**
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",697,217,1037,777,730,245,458,384,-,**,-,**,-,**
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",985,197,807,968,1204,291,907,186,-,**,728,401,1050,322
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",1130,85,1257,280,1156,90,830,311,1300,443,-,**,-,**
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",1229,125,1350,173,1134,143,1151,182,-,**,-,**,-,**
1400000US25025090901,25025090901,"Census Tract 909.01, Suffolk County, Massachusetts",1678,82,1873,127,1604,151,915,329,475,251,-,**,-,**
1400000US25025091001,25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",1227,155,1461,174,865,272,867,558,-,**,-,**,-,**
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",1313,102,1327,166,1276,382,1345,111,-,**,-,**,-,**
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",1119,136,1138,456,1130,177,1170,512,-,**,-,**,-,**
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",1167,101,1388,308,1171,143,908,339,1069,162,-,**,-,**
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",954,189,1210,173,568,528,1136,185,840,243,-,**,-,**
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",1170,83,1218,127,1180,111,1004,167,1071,802,-,**,-,**
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",1219,188,1334,391,1189,218,817,918,-,**,-,**,-,**
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",1351,96,1358,121,1357,132,1222,308,-,**,1523,1038,-,**
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",1101,128,1146,130,938,400,1213,318,-,**,-,**,-,**
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",1233,266,1327,259,1119,603,1329,1391,954,232,-,**,-,**
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",1300,99,1357,177,1254,205,1360,306,798,466,1190,449,-,**
1400000US25025092101,25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",1203,155,1364,290,1073,284,679,624,1328,199,-,**,-,**
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",1298,337,1375,847,1293,333,882,868,-,**,-,**,-,**
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",1146,182,1275,157,1070,282,1118,350,-,**,-,**,-,**
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",964,105,1068,222,864,709,819,369,-,**,-,**,-,**
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",538,168,1256,557,440,239,280,46,278,22,-,**,-,**
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",1366,192,1305,462,1185,449,1861,833,1531,650,-,**,-,**
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",1219,120,1052,111,1370,123,396,944,-,**,-,**,-,**
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",1288,122,1216,341,1392,155,1246,180,-,**,-,**,-,**
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",1214,148,1409,144,1001,362,1307,147,-,**,-,**,-,**
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",1211,148,1586,228,1143,221,1137,24,-,**,-,**,-,**
1400000US25025100603,25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",1155,98,1151,439,1169,184,-,**,-,**,-,**,-,**
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",1253,170,1559,524,1301,106,1093,514,-,**,933,210,-,**
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",1294,113,1633,365,1238,172,1095,681,-,**,-,**,-,**
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",1361,285,1375,440,1441,422,1513,792,886,731,-,**,-,**
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",1141,120,945,435,1143,134,1207,215,-,**,-,**,-,**
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",1028,122,891,324,1078,169,1139,405,-,**,356,366,-,**
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",1451,159,1698,192,1235,150,1529,1005,-,**,-,**,-,**
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",1275,94,1129,125,1384,87,1280,275,-,**,-,**,-,**
1400000US25025110103,25025110103,"Census Tract 1101.03, Suffolk County, Massachusetts",1190,154,1186,262,1291,501,-,**,1058,126,-,**,-,**
1400000US25025110201,25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts",1116,127,1319,213,1034,182,1142,110,602,254,-,**,-,**
1400000US25025110301,25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts",1204,75,1280,166,1207,517,1160,113,-,**,-,**,-,**
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",1151,77,1240,384,1171,64,929,237,-,**,1605,2067,-,**
1400000US25025110403,25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts",1121,345,1551,1587,1128,228,668,917,-,**,-,**,-,**
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",1484,276,1478,422,1673,161,1157,69,-,**,-,**,-,**
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",1262,161,1433,222,1214,238,1093,73,-,**,-,**,-,**
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",1362,408,1815,313,1080,418,-,**,-,**,-,**,-,**
1400000US25025110607,25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts",1491,198,1593,181,1310,202,1140,1354,-,**,-,**,-,**
1400000US25025120103,25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",1771,122,"2,000+",***,1537,201,-,**,-,**,-,**,-,**
1400000US25025120104,25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",1459,109,1494,214,1510,170,911,1531,-,**,-,**,-,**
1400000US25025120105,25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25025120201,25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts",1235,209,1354,187,1534,215,706,105,1057,600,-,**,-,**
1400000US25025120301,25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts",1356,146,1745,333,1226,260,792,317,500,1042,-,**,-,**
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",1607,148,1679,197,1563,456,1257,1071,1667,403,-,**,-,**
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",1435,147,1420,75,1642,193,575,482,-,**,-,**,-,**
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",1736,95,1917,169,1722,94,1191,444,-,**,-,**,-,**
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",1567,129,1750,143,1513,195,1047,577,-,**,1125,654,-,**
1400000US25025130100,25025130100,"Census Tract 1301, Suffolk County, Massachusetts",1678,151,1660,132,1793,377,"2,000+",***,-,**,-,**,-,**
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",1580,100,1646,187,1544,130,1328,359,-,**,-,**,-,**
1400000US25025130300,25025130300,"Census Tract 1303, Suffolk County, Massachusetts",1355,243,1528,776,1482,240,1085,725,-,**,-,**,-,**
1400000US25025130402,25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",1390,89,1394,75,1382,466,-,**,-,**,-,**,-,**
1400000US25025130404,25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts",1284,131,1236,317,1328,112,-,**,-,**,-,**,-,**
1400000US25025130406,25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts",885,131,1042,419,882,165,625,254,960,228,-,**,-,**
1400000US25025140102,25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",1332,162,1255,343,1581,296,1069,748,-,**,-,**,-,**
1400000US25025140105,25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts",1364,189,1316,374,1601,419,1297,203,-,**,-,**,-,**
1400000US25025140106,25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts",773,279,1040,401,1085,406,288,222,719,572,-,**,-,**
1400000US25025140107,25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts",1034,164,1064,174,1071,464,1013,641,581,754,-,**,-,**
1400000US25025140201,25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",1174,70,1220,102,1179,163,1122,36,1047,263,-,**,-,**
1400000US25025140202,25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",991,158,1250,425,977,472,1003,740,-,**,-,**,-,**
1400000US25025140300,25025140300,"Census Tract 1403, Suffolk County, Massachusetts",980,104,939,266,1029,153,593,911,-,**,-,**,-,**
1400000US25025140400,25025140400,"Census Tract 1404, Suffolk County, Massachusetts",1209,137,1226,132,1281,585,292,206,-,**,-,**,-,**
1400000US25025160101,25025160101,"Census Tract 1601.01, Suffolk County, Massachusetts",1248,90,1359,229,1214,106,1659,266,-,**,-,**,-,**
1400000US25025160200,25025160200,"Census Tract 1602, Suffolk County, Massachusetts",1186,68,1185,138,1187,92,1254,1084,-,**,-,**,-,**
1400000US25025160300,25025160300,"Census Tract 1603, Suffolk County, Massachusetts",1338,192,1544,166,1196,351,497,852,-,**,-,**,-,**
1400000US25025160400,25025160400,"Census Tract 1604, Suffolk County, Massachusetts",995,64,1016,95,983,103,1016,718,-,**,-,**,1125,607
1400000US25025160501,25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts",1073,74,1050,171,1087,92,1200,996,722,1383,-,**,-,**
1400000US25025160502,25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts",1097,135,1345,123,924,204,398,959,-,**,-,**,-,**
1400000US25025160601,25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts",1363,109,1558,197,1335,121,423,226,-,**,-,**,-,**
1400000US25025160602,25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",1105,108,1144,135,1049,199,1181,228,-,**,-,**,-,**
1400000US25025170100,25025170100,"Census Tract 1701, Suffolk County, Massachusetts",1169,96,1092,271,1243,147,1201,558,-,**,-,**,521,149
1400000US25025170200,25025170200,"Census Tract 1702, Suffolk County, Massachusetts",809,299,1093,486,880,286,401,55,622,617,-,**,246,1477
1400000US25025170300,25025170300,"Census Tract 1703, Suffolk County, Massachusetts",1478,105,1542,135,1444,217,1280,453,-,**,-,**,-,**
1400000US25025170400,25025170400,"Census Tract 1704, Suffolk County, Massachusetts",1191,74,1243,121,1150,92,1521,1192,-,**,-,**,-,**
1400000US25025170501,25025170501,"Census Tract 1705.01, Suffolk County, Massachusetts",1172,209,1418,157,962,155,-,**,-,**,-,**,-,**
1400000US25025170502,25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts",1004,154,986,214,1086,314,1283,1337,-,**,-,**,-,**
1400000US25025170601,25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",1215,125,1145,278,1312,154,1057,125,-,**,586,358,-,**
1400000US25025170701,25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",1085,119,1147,170,965,256,1056,257,-,**,-,**,-,**
1400000US25025170702,25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",1104,125,1044,345,1159,127,1010,486,-,**,-,**,-,**
1400000US25025170800,25025170800,"Census Tract 1708, Suffolk County, Massachusetts",1141,96,1234,222,1082,182,1082,108,-,**,-,**,-,**
1400000US25025180101,25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",1127,126,1172,164,1142,241,966,187,-,**,-,**,-,**
1400000US25025180200,25025180200,"Census Tract 1802, Suffolk County, Massachusetts",1138,101,1057,136,1215,178,1200,255,-,**,-,**,-,**
1400000US25025180301,25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",1585,348,1534,444,1830,571,-,**,-,**,-,**,-,**
1400000US25025180400,25025180400,"Census Tract 1804, Suffolk County, Massachusetts",1284,108,1170,75,1388,85,1288,398,-,**,-,**,-,**
1400000US25025180500,25025180500,"Census Tract 1805, Suffolk County, Massachusetts",1421,148,1512,236,1372,228,1337,309,-,**,"2,000+",***,943,845
1400000US25025980101,25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025980300,25025980300,"Census Tract 9803, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025980700,25025980700,"Census Tract 9807, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981000,25025981000,"Census Tract 9810, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981100,25025981100,"Census Tract 9811, Suffolk County, Massachusetts",1219,1775,1359,35,243,841,-,**,-,**,-,**,-,**
1400000US25025981201,25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981202,25025981202,"Census Tract 9812.02, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981300,25025981300,"Census Tract 9813, Suffolk County, Massachusetts",1896,236,1990,273,1784,679,-,**,-,**,-,**,-,**
1400000US25025981501,25025981501,"Census Tract 9815.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981502,25025981502,"Census Tract 9815.02, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981600,25025981600,"Census Tract 9816, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981700,25025981700,"Census Tract 9817, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025981800,25025981800,"Census Tract 9818, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25025990101,25025990101,"Census Tract 9901.01, Suffolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
