GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
1400000US25017341100,25017341100,"Census Tract 3411, Middlesex County, Massachusetts",1749,229,248,115,248,115,0,127,0,127,0,127,71,65,165,98,12,19,0,127,761,197,702,185,51,48,40,40,48,40,89,62,277,140,197,86,59,73,549,175,549,175,0,127,0,127,0,127,0,127,0,127,549,175,0,127,191,101,160,96,0,127,0,127,14,22,26,46,8,20,112,91,31,31
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",1352,217,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,511,186,511,186,0,127,15,23,99,43,70,75,16,25,311,186,0,127,453,156,453,156,0,127,0,127,0,127,119,80,52,60,282,138,0,127,388,169,346,172,0,127,0,127,0,127,0,127,39,36,307,169,42,33
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",1710,171,251,134,251,134,0,127,26,19,75,54,96,83,54,84,0,127,0,127,558,120,558,120,25,26,62,52,44,36,34,40,149,68,244,86,0,127,764,175,764,175,0,127,14,22,7,14,0,127,70,79,673,168,0,127,137,85,137,85,0,127,0,127,0,127,0,127,22,35,115,82,0,127
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",1020,135,52,70,52,70,0,127,0,127,0,127,10,15,42,68,0,127,0,127,295,118,295,118,0,127,0,127,47,60,14,23,86,75,148,79,0,127,438,150,438,150,0,127,0,127,73,79,38,62,12,19,315,133,0,127,235,103,207,102,0,127,0,127,0,127,0,127,37,60,170,80,28,35
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",746,139,20,32,20,32,0,127,0,127,0,127,0,127,20,32,0,127,0,127,212,94,202,93,11,17,0,127,9,13,32,44,108,78,42,31,10,17,294,121,294,121,0,127,13,23,0,127,13,21,62,57,206,102,0,127,220,125,209,124,0,127,0,127,0,127,0,127,0,127,209,124,11,18
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",1175,156,130,88,130,88,0,127,75,81,0,127,0,127,45,47,10,17,0,127,371,135,371,135,0,127,47,58,24,29,0,127,79,58,221,112,0,127,410,129,384,126,0,127,0,127,0,127,0,127,32,31,352,126,26,31,264,92,212,77,0,127,0,127,0,127,0,127,22,24,190,74,52,54
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",723,149,1,13,1,13,0,127,0,127,1,13,0,127,0,127,0,127,0,127,373,123,373,123,32,38,89,85,39,31,81,84,79,80,53,66,0,127,150,70,150,70,0,127,0,127,0,127,26,29,32,37,92,57,0,127,199,101,183,107,0,127,0,127,0,127,19,29,0,127,164,98,16,25
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",1282,190,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,151,93,151,93,0,127,12,21,9,17,81,86,19,29,30,32,0,127,615,189,602,188,0,127,32,37,40,62,96,49,67,54,367,156,13,21,516,168,516,168,0,127,0,127,27,23,110,85,55,52,324,134,0,127
1400000US25017341900,25017341900,"Census Tract 3419, Middlesex County, Massachusetts",1746,196,66,47,66,47,7,11,0,127,0,127,0,127,29,27,30,34,0,127,673,176,621,170,14,22,13,20,0,127,13,22,14,21,567,163,52,67,756,196,727,196,0,127,0,127,17,27,8,15,45,59,657,192,29,32,251,105,238,103,0,127,0,127,53,76,79,53,33,51,73,45,13,20
1400000US25017342100,25017342100,"Census Tract 3421, Middlesex County, Massachusetts",1489,199,43,52,43,52,0,127,0,127,0,127,0,127,30,47,13,23,0,127,347,135,347,135,14,22,0,127,10,17,22,26,125,78,176,114,0,127,674,169,666,167,0,127,0,127,71,88,138,87,182,103,275,99,8,13,425,147,385,143,11,18,0,127,12,20,68,73,0,127,294,149,40,65
1400000US25017342200,25017342200,"Census Tract 3422, Middlesex County, Massachusetts",1425,212,29,34,29,34,0,127,0,127,0,127,13,21,16,25,0,127,0,127,582,146,568,149,0,127,52,63,74,59,158,107,157,104,127,69,14,24,555,166,537,161,0,127,0,127,0,127,42,38,21,24,474,159,18,32,259,125,259,125,0,127,34,53,0,127,0,127,28,44,197,108,0,127
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",1241,184,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,216,126,216,126,0,127,18,30,0,127,52,56,52,41,94,96,0,127,682,176,659,172,0,127,0,127,0,127,9,15,66,61,584,169,23,37,343,142,343,142,0,127,0,127,0,127,38,38,0,127,305,145,0,127
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",1419,191,141,107,141,107,36,54,0,127,0,127,46,73,27,30,32,44,0,127,573,173,558,177,9,14,38,32,31,31,65,71,113,86,302,133,15,23,423,172,411,171,0,127,0,127,34,53,0,127,41,38,336,164,12,19,282,102,253,94,0,127,0,127,0,127,36,40,9,17,208,91,29,35
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",1323,230,32,36,32,36,0,127,0,127,15,25,17,24,0,127,0,127,0,127,447,158,447,158,19,33,0,127,14,21,93,76,174,88,147,88,0,127,493,164,493,164,0,127,0,127,0,127,68,60,126,79,299,129,0,127,351,167,351,167,0,127,0,127,0,127,0,127,42,39,309,161,0,127
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",734,133,48,60,48,60,0,127,0,127,27,43,21,45,0,127,0,127,0,127,126,63,126,63,8,13,26,30,7,11,26,31,49,43,10,15,0,127,345,121,345,121,0,127,0,127,5,8,10,23,42,42,288,115,0,127,215,111,166,97,0,127,0,127,9,15,8,12,11,18,138,95,49,56
1400000US25017350100,25017350100,"Census Tract 3501, Middlesex County, Massachusetts",2027,192,29,46,29,46,0,127,0,127,0,127,0,127,29,46,0,127,0,127,390,139,390,139,82,70,39,36,0,127,26,31,68,69,175,72,0,127,743,189,712,194,0,127,27,32,68,64,0,127,40,36,577,189,31,36,865,203,853,201,95,87,0,127,0,127,76,78,50,52,632,199,12,19
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",1682,197,67,61,67,61,0,127,0,127,0,127,0,127,53,57,14,22,0,127,555,160,555,160,0,127,0,127,0,127,41,67,204,116,310,121,0,127,614,146,600,147,0,127,0,127,0,127,15,23,54,60,531,146,14,23,446,153,446,153,0,127,0,127,20,31,7,12,0,127,419,148,0,127
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",509,101,7,12,7,12,0,127,0,127,0,127,0,127,7,12,0,127,0,127,74,47,74,47,0,127,0,127,0,127,10,15,0,127,64,48,0,127,320,90,320,90,0,127,0,127,0,127,40,46,105,82,175,84,0,127,108,67,108,67,0,127,0,127,0,127,25,23,0,127,83,66,0,127
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",1433,154,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,363,141,363,141,11,17,16,25,15,24,31,35,24,29,266,136,0,127,557,123,557,123,0,127,14,23,0,127,13,22,40,36,490,125,0,127,513,132,513,132,0,127,0,127,0,127,61,80,59,77,393,100,0,127
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",466,87,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,200,66,200,66,0,127,0,127,0,127,15,23,29,31,156,63,0,127,173,71,173,71,0,127,0,127,13,22,0,127,14,20,146,67,0,127,93,51,93,51,0,127,0,127,0,127,0,127,0,127,93,51,0,127
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",673,109,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,65,47,65,47,0,127,0,127,0,127,0,127,9,16,56,44,0,127,224,75,201,76,0,127,0,127,0,127,0,127,15,18,186,74,23,25,384,91,370,90,0,127,0,127,0,127,30,39,38,41,302,80,14,17
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",1989,217,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,593,181,593,181,102,97,52,40,42,39,136,103,99,72,162,74,0,127,985,166,985,166,71,74,121,112,52,70,55,44,64,61,622,145,0,127,411,154,411,154,15,26,82,90,0,127,38,38,0,127,276,135,0,127
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",449,98,7,13,7,13,0,127,0,127,0,127,0,127,7,13,0,127,0,127,173,71,173,71,0,127,0,127,0,127,0,127,51,62,122,70,0,127,134,76,125,77,0,127,0,127,9,13,0,127,0,127,116,76,9,16,135,59,135,59,0,127,0,127,0,127,0,127,0,127,135,59,0,127
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1036,109,114,104,114,104,0,127,30,49,0,127,0,127,0,127,84,81,0,127,376,120,347,116,0,127,0,127,41,64,0,127,0,127,306,102,29,29,327,80,327,80,0,127,0,127,12,18,0,127,13,19,302,83,0,127,219,85,219,85,0,127,0,127,10,16,0,127,42,61,167,63,0,127
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",2208,191,41,50,41,50,0,127,0,127,0,127,0,127,0,127,41,50,0,127,504,147,491,147,0,127,0,127,0,127,58,74,0,127,433,125,13,22,955,187,955,187,0,127,0,127,16,25,35,29,86,77,818,175,0,127,708,187,708,187,0,127,0,127,58,68,10,15,60,81,580,173,0,127
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",1716,196,103,72,103,72,0,127,0,127,0,127,0,127,89,70,14,21,0,127,853,195,853,195,0,127,51,61,27,20,28,31,103,77,644,174,0,127,660,167,639,168,0,127,0,127,0,127,20,28,127,82,492,146,21,32,100,59,100,59,0,127,0,127,0,127,0,127,0,127,100,59,0,127
1400000US25017351200,25017351200,"Census Tract 3512, Middlesex County, Massachusetts",2401,263,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,630,186,630,186,0,127,65,83,17,26,32,31,132,104,384,133,0,127,995,216,984,216,0,127,0,127,8,14,13,21,44,70,919,213,11,17,776,194,776,194,0,127,0,127,11,17,36,26,59,75,670,171,0,127
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1255,191,70,77,70,77,0,127,0,127,0,127,0,127,58,75,12,18,0,127,451,140,451,140,0,127,105,58,76,50,36,29,31,37,203,106,0,127,581,171,581,171,0,127,25,28,25,20,9,14,90,84,432,160,0,127,153,101,153,101,0,127,0,127,0,127,0,127,17,27,136,102,0,127
1400000US25017351400,25017351400,"Census Tract 3514, Middlesex County, Massachusetts",1986,221,58,46,58,46,0,127,17,26,0,127,0,127,24,29,17,27,0,127,679,168,679,168,60,74,118,95,101,72,42,41,78,76,280,159,0,127,776,180,740,183,16,26,16,26,33,40,16,25,204,142,455,150,36,50,473,192,421,181,13,28,0,127,0,127,46,55,36,39,326,174,52,70
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",644,125,13,20,13,20,0,127,0,127,0,127,13,20,0,127,0,127,0,127,203,64,203,64,0,127,91,35,52,41,29,32,7,14,24,32,0,127,396,109,396,109,0,127,0,127,0,127,34,44,12,20,350,129,0,127,32,42,32,42,0,127,0,127,13,20,0,127,0,127,19,43,0,127
1400000US25017352100,25017352100,"Census Tract 3521, Middlesex County, Massachusetts",667,134,32,43,32,43,0,127,0,127,0,127,0,127,0,127,32,43,0,127,295,91,295,91,0,127,9,15,33,36,0,127,6,11,247,81,0,127,251,81,240,80,0,127,0,127,0,127,0,127,43,44,197,73,11,17,89,55,89,55,0,127,0,127,0,127,0,127,35,44,54,34,0,127
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",843,128,70,57,70,57,38,40,24,39,8,13,0,127,0,127,0,127,0,127,390,125,375,121,74,46,63,38,38,40,23,37,46,75,131,74,15,24,157,85,157,85,0,127,0,127,31,41,10,15,0,127,116,72,0,127,226,111,226,111,0,127,0,127,0,127,0,127,19,32,207,108,0,127
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",868,128,10,16,10,16,0,127,0,127,0,127,0,127,0,127,10,16,0,127,266,106,266,106,0,127,11,17,0,127,0,127,33,31,222,98,0,127,514,119,514,119,0,127,0,127,10,15,0,127,10,17,494,117,0,127,78,65,78,65,12,19,0,127,0,127,0,127,0,127,66,62,0,127
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",692,81,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,157,67,157,67,0,127,14,25,26,29,33,30,25,28,59,47,0,127,334,101,323,102,33,38,23,37,110,59,0,127,33,38,124,67,11,17,201,89,201,89,56,37,0,127,0,127,64,50,13,21,68,53,0,127
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",914,103,9,14,9,14,0,127,0,127,9,14,0,127,0,127,0,127,0,127,285,101,285,101,17,15,43,49,57,59,22,36,60,58,86,63,0,127,251,91,251,91,0,127,0,127,37,33,0,127,0,127,214,93,0,127,369,108,369,108,0,127,25,28,0,127,40,50,67,64,237,102,0,127
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",848,97,36,40,36,40,0,127,14,25,0,127,0,127,0,127,22,33,0,127,185,92,185,92,0,127,0,127,0,127,0,127,52,59,133,73,0,127,311,93,311,93,0,127,0,127,9,20,7,15,61,62,234,79,0,127,316,76,316,76,0,127,0,127,11,17,16,19,0,127,289,75,0,127
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",947,117,55,61,55,61,0,127,0,127,21,32,34,54,0,127,0,127,0,127,283,98,283,98,40,31,51,48,40,26,31,28,9,14,112,82,0,127,460,121,460,121,27,34,19,25,31,37,77,62,112,57,194,93,0,127,149,65,139,65,0,127,0,127,0,127,9,14,36,30,94,59,10,17
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",609,110,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,172,81,146,73,0,127,0,127,33,37,23,27,38,46,52,44,26,42,322,101,313,100,0,127,0,127,11,17,0,127,46,39,256,97,9,14,115,85,115,85,0,127,0,127,25,43,0,127,13,26,77,70,0,127
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",742,123,18,28,18,28,0,127,0,127,0,127,0,127,0,127,18,28,0,127,229,88,229,88,0,127,0,127,61,60,0,127,21,24,147,73,0,127,240,81,201,71,0,127,0,127,0,127,32,44,0,127,169,68,39,40,255,85,237,82,0,127,0,127,0,127,0,127,17,28,220,79,18,24
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1466,164,87,69,87,69,0,127,0,127,16,28,0,127,8,12,63,60,0,127,755,162,755,162,100,80,69,46,131,89,52,55,9,16,394,142,0,127,366,132,366,132,0,127,37,59,0,127,12,18,13,20,304,120,0,127,258,75,258,75,0,127,24,27,38,30,11,18,0,127,185,70,0,127
1400000US25017353100,25017353100,"Census Tract 3531, Middlesex County, Massachusetts",1533,130,118,73,118,73,0,127,27,45,0,127,0,127,8,13,83,54,0,127,591,114,582,113,0,127,0,127,0,127,38,40,23,25,521,108,9,14,441,133,428,133,0,127,0,127,0,127,64,53,9,14,355,117,13,20,383,136,350,114,0,127,0,127,0,127,53,63,23,25,274,90,33,53
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1060,139,60,57,60,57,0,127,0,127,15,22,0,127,0,127,45,51,0,127,421,128,385,115,10,16,0,127,23,25,0,127,14,22,338,105,36,58,462,140,449,138,0,127,0,127,26,27,0,127,10,16,413,140,13,21,117,58,117,58,0,127,0,127,0,127,0,127,27,29,90,51,0,127
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",1153,143,54,73,54,73,0,127,0,127,0,127,44,70,0,127,10,16,0,127,367,116,367,116,12,20,42,38,36,33,9,13,20,23,248,94,0,127,397,131,385,130,13,21,0,127,0,127,0,127,35,33,337,130,12,20,335,125,335,125,0,127,0,127,0,127,11,17,0,127,324,122,0,127
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",837,116,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,284,89,284,89,0,127,24,34,14,21,14,22,45,33,187,77,0,127,394,98,379,94,0,127,28,44,44,35,0,127,79,60,228,84,15,24,159,94,159,94,0,127,0,127,0,127,0,127,32,34,127,85,0,127
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",911,112,27,25,27,25,0,127,0,127,0,127,12,20,15,18,0,127,0,127,389,101,389,101,32,36,22,19,15,17,18,26,97,62,205,77,0,127,419,97,409,99,30,33,0,127,0,127,14,23,19,29,346,99,10,18,76,52,76,52,0,127,0,127,0,127,17,22,0,127,59,48,0,127
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",1209,184,123,76,111,71,0,127,0,127,0,127,58,42,0,127,53,56,12,18,579,142,522,137,13,22,0,127,37,34,51,39,25,30,396,114,57,39,340,113,331,111,0,127,0,127,20,23,25,28,34,54,252,96,9,14,167,72,150,69,0,127,0,127,11,17,24,29,22,25,93,58,17,25
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1392,159,174,82,174,82,0,127,0,127,0,127,33,50,13,20,128,66,0,127,769,145,769,145,0,127,0,127,13,19,18,25,61,61,677,139,0,127,230,89,219,88,0,127,0,127,0,127,0,127,35,36,184,88,11,18,219,82,198,89,0,127,0,127,0,127,0,127,0,127,198,89,21,24
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",1869,187,114,88,114,88,0,127,0,127,0,127,0,127,0,127,114,88,0,127,967,181,935,179,0,127,0,127,15,23,18,29,100,82,802,164,32,35,699,189,699,189,0,127,0,127,0,127,11,17,16,25,672,183,0,127,89,60,89,60,0,127,0,127,0,127,0,127,8,15,81,57,0,127
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1141,93,129,65,129,65,0,127,0,127,0,127,0,127,0,127,129,65,0,127,658,124,658,124,0,127,41,28,53,36,10,16,30,27,524,127,0,127,211,84,194,82,0,127,0,127,0,127,0,127,9,15,185,79,17,20,143,66,119,65,0,127,0,127,7,12,0,127,0,127,112,65,24,30
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1357,195,124,94,124,94,0,127,11,18,0,127,0,127,0,127,113,92,0,127,814,178,782,176,14,24,0,127,0,127,0,127,27,29,741,172,32,26,220,103,220,103,0,127,0,127,0,127,0,127,19,30,201,99,0,127,199,85,160,82,0,127,0,127,11,17,0,127,0,127,149,79,39,36
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",866,135,90,67,90,67,0,127,0,127,0,127,0,127,10,15,80,66,0,127,462,132,462,132,13,21,0,127,32,50,55,65,0,127,362,108,0,127,268,97,257,96,0,127,0,127,0,127,0,127,0,127,257,96,11,18,46,45,46,45,0,127,0,127,0,127,0,127,0,127,46,45,0,127
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",337,78,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,128,55,117,54,0,127,0,127,0,127,0,127,10,16,107,52,11,17,81,47,81,47,13,20,0,127,0,127,0,127,11,18,57,38,0,127,128,62,104,62,0,127,0,127,0,127,11,17,0,127,93,62,24,19
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",955,132,19,24,19,24,0,127,0,127,0,127,0,127,0,127,19,24,0,127,210,88,210,88,10,15,0,127,0,127,10,17,20,23,170,83,0,127,591,125,535,111,0,127,0,127,51,41,43,30,15,19,426,120,56,62,135,59,123,57,0,127,0,127,22,34,8,12,5,11,88,44,12,19
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",331,101,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,78,47,78,47,0,127,0,127,0,127,0,127,0,127,78,47,0,127,240,89,215,85,0,127,0,127,0,127,0,127,35,33,180,81,25,30,13,19,13,19,0,127,0,127,0,127,0,127,0,127,13,19,0,127
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",810,112,97,61,97,61,0,127,0,127,0,127,32,44,12,19,53,40,0,127,408,107,408,107,12,21,0,127,79,66,0,127,10,17,307,95,0,127,226,94,215,92,0,127,0,127,0,127,0,127,0,127,215,92,11,17,79,45,60,41,0,127,0,127,0,127,0,127,0,127,60,41,19,21
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",1475,131,86,83,86,83,0,127,0,127,30,50,0,127,0,127,56,67,0,127,432,135,432,135,38,46,0,127,26,42,67,73,73,48,228,82,0,127,787,150,756,154,0,127,30,32,68,80,30,48,151,110,477,123,31,24,170,73,170,73,0,127,13,18,0,127,12,19,25,31,120,66,0,127
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",654,129,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,183,68,183,68,0,127,28,30,14,21,0,127,34,31,107,56,0,127,311,119,311,119,0,127,0,127,0,127,8,15,7,12,296,120,0,127,160,80,160,80,0,127,0,127,0,127,0,127,0,127,160,80,0,127
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",433,87,9,14,9,14,0,127,9,14,0,127,0,127,0,127,0,127,0,127,111,66,111,66,0,127,0,127,12,18,0,127,0,127,99,63,0,127,181,75,168,71,0,127,12,18,0,127,25,28,0,127,131,67,13,21,132,36,132,36,0,127,0,127,0,127,0,127,0,127,132,36,0,127
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",1777,165,29,33,29,33,0,127,0,127,0,127,14,23,0,127,15,24,0,127,543,147,543,147,42,54,97,80,0,127,68,54,95,66,241,118,0,127,1071,173,1007,172,64,82,19,31,41,36,210,110,206,100,467,149,64,69,134,69,134,69,33,47,0,127,15,23,19,31,53,47,14,22,0,127
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",806,120,185,79,185,79,30,47,12,19,44,40,8,14,9,14,82,62,0,127,329,108,329,108,46,46,86,62,31,36,12,19,48,51,106,55,0,127,213,96,203,96,0,127,0,127,0,127,42,52,0,127,161,83,10,17,79,59,79,59,0,127,0,127,0,127,0,127,13,20,66,57,0,127
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",720,99,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,110,67,72,50,0,127,0,127,0,127,0,127,0,127,72,50,38,44,410,107,410,107,0,127,0,127,0,127,10,17,36,43,364,100,0,127,200,84,200,84,0,127,0,127,0,127,0,127,9,13,191,83,0,127
1400000US25017356200,25017356200,"Census Tract 3562, Middlesex County, Massachusetts",1569,191,33,52,33,52,0,127,0,127,0,127,0,127,33,52,0,127,0,127,570,133,543,122,0,127,19,30,0,127,0,127,159,88,365,104,27,45,689,183,679,182,0,127,0,127,0,127,0,127,0,127,679,182,10,16,277,112,277,112,0,127,0,127,0,127,0,127,33,32,244,108,0,127
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",1276,188,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,392,96,392,96,12,18,0,127,23,26,0,127,130,86,227,93,0,127,615,173,615,173,0,127,0,127,55,67,0,127,0,127,560,165,0,127,269,120,248,120,0,127,0,127,30,48,0,127,64,71,154,85,21,24
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",514,128,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,243,88,243,88,27,22,0,127,21,33,15,23,27,30,153,79,0,127,78,46,78,46,0,127,0,127,0,127,0,127,0,127,78,46,0,127,193,102,153,89,0,127,0,127,0,127,0,127,0,127,153,89,40,64
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",697,134,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,385,99,385,99,16,23,105,65,77,62,89,65,0,127,98,68,0,127,245,101,245,101,0,127,0,127,0,127,0,127,16,25,229,101,0,127,67,47,51,41,0,127,0,127,0,127,0,127,0,127,51,41,16,25
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",550,138,77,73,77,73,0,127,0,127,41,62,0,127,36,43,0,127,0,127,217,116,217,116,0,127,0,127,0,127,0,127,65,68,152,102,0,127,178,84,178,84,0,127,0,127,0,127,13,21,0,127,165,82,0,127,78,60,62,54,0,127,0,127,0,127,0,127,16,26,46,47,16,25
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",398,85,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,111,46,111,46,0,127,0,127,0,127,0,127,38,32,73,37,0,127,235,83,187,78,0,127,0,127,0,127,0,127,0,127,187,78,48,61,52,38,41,33,0,127,0,127,0,127,0,127,9,14,32,30,11,17
1400000US25017356700,25017356700,"Census Tract 3567, Middlesex County, Massachusetts",1149,166,57,70,57,70,42,66,0,127,0,127,0,127,15,23,0,127,0,127,509,137,493,133,64,66,62,62,149,92,57,48,86,56,75,79,16,26,530,139,517,140,0,127,0,127,0,127,9,15,33,38,475,144,13,21,53,47,37,39,0,127,0,127,0,127,0,127,0,127,37,39,16,25
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",414,77,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,56,36,56,36,0,127,0,127,0,127,0,127,0,127,56,36,0,127,289,66,289,66,0,127,0,127,0,127,0,127,11,19,278,60,0,127,69,55,69,55,0,127,0,127,0,127,15,17,0,127,54,49,0,127
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",187,71,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,31,24,31,24,0,127,0,127,0,127,0,127,0,127,31,24,0,127,110,60,110,60,0,127,0,127,0,127,0,127,39,57,71,40,0,127,46,35,36,32,0,127,0,127,0,127,0,127,0,127,36,32,10,15
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",620,89,9,14,9,14,0,127,0,127,0,127,0,127,0,127,9,14,0,127,120,61,120,61,0,127,0,127,0,127,21,23,0,127,99,58,0,127,348,93,338,89,0,127,0,127,13,21,10,15,0,127,315,89,10,17,143,64,126,61,0,127,0,127,0,127,0,127,0,127,126,61,17,20
