GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",857,142,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,474,153,474,153,23,37,120,67,129,92,19,31,55,52,128,124,0,17,232,132,232,132,37,60,0,17,0,17,41,58,0,17,154,118,0,17,151,109,129,101,0,17,0,17,23,38,0,17,0,17,106,89,22,36
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",1581,183,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,325,120,311,119,0,17,72,70,61,76,16,26,47,50,115,88,14,23,713,186,695,183,51,62,28,33,47,56,60,48,53,44,456,166,18,29,543,166,525,164,20,33,17,36,52,45,107,95,21,33,308,133,18,29
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",138,69,4,7,4,7,0,12,0,12,0,12,4,7,0,12,0,12,0,12,12,13,12,13,0,12,0,12,0,12,4,6,0,12,8,11,0,12,61,47,51,45,0,12,0,12,0,12,0,12,0,12,51,45,10,16,61,46,61,46,0,12,0,12,0,12,0,12,0,12,61,46,0,12
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",2069,236,93,78,93,78,0,17,14,22,0,17,0,17,0,17,79,74,0,17,732,214,732,214,19,32,0,17,0,17,0,17,28,32,685,208,0,17,907,202,907,202,0,17,14,22,15,25,75,79,0,17,803,204,0,17,337,157,337,157,0,17,0,17,64,71,28,42,16,25,229,139,0,17
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",719,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,71,98,71,0,12,14,21,0,12,8,13,13,22,63,66,0,12,340,113,325,111,0,12,19,30,21,28,19,30,39,31,227,114,15,18,281,101,281,101,0,12,0,12,27,44,33,42,5,9,216,93,0,12
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",960,135,96,92,96,92,0,12,0,12,22,27,10,15,0,12,64,87,0,12,181,70,181,70,0,12,34,43,61,42,10,17,8,13,68,55,0,12,502,144,502,144,0,12,0,12,159,99,60,77,53,56,230,110,0,12,181,108,181,108,0,12,0,12,48,40,0,12,48,77,85,64,0,12
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",948,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,311,129,311,129,0,12,22,27,0,12,14,22,96,74,179,106,0,12,289,141,289,141,0,12,0,12,8,13,0,12,65,49,216,131,0,12,348,125,340,125,0,12,0,12,0,12,8,14,0,12,332,124,8,13
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",742,155,28,45,28,45,0,12,0,12,0,12,0,12,28,45,0,12,0,12,140,110,140,110,0,12,0,12,73,78,12,19,47,63,8,15,0,12,427,192,418,191,0,12,0,12,6,12,28,43,8,14,376,194,9,14,147,104,147,104,0,12,0,12,0,12,0,12,0,12,147,104,0,12
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",1588,207,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,409,169,409,169,0,17,0,17,0,17,15,26,137,76,257,150,0,17,567,164,539,167,45,67,3,9,0,17,28,32,14,23,449,153,28,31,612,176,568,173,14,22,0,17,0,17,42,57,36,43,476,154,44,43
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",1745,212,82,90,82,90,0,17,0,17,0,17,46,72,36,57,0,17,0,17,392,138,392,138,0,17,12,21,44,24,20,26,123,112,193,86,0,17,546,189,546,189,0,17,0,17,12,21,22,34,148,104,364,184,0,17,725,243,682,246,0,17,0,17,12,19,17,27,28,32,625,252,43,51
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",1638,215,45,54,45,54,0,17,0,17,0,17,14,23,31,49,0,17,0,17,477,153,460,147,14,23,0,17,12,20,30,32,167,87,237,127,17,28,595,187,581,186,11,18,0,17,0,17,14,23,29,34,527,177,14,23,521,180,521,180,0,17,0,17,0,17,12,20,9,15,500,180,0,17
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",1046,126,24,39,24,39,0,12,0,12,0,12,24,39,0,12,0,12,0,12,373,123,373,123,0,12,16,21,19,24,23,25,98,62,217,99,0,12,361,110,321,109,11,16,0,12,0,12,0,12,61,50,249,105,40,32,288,118,288,118,0,12,0,12,0,12,0,12,24,38,264,110,0,12
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",287,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,16,15,16,0,12,0,12,0,12,0,12,0,12,15,16,0,12,210,63,201,63,0,12,0,12,0,12,40,36,48,49,113,48,9,11,62,38,47,34,0,12,0,12,0,12,0,12,0,12,47,34,15,17
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",2028,205,72,73,72,73,26,41,0,17,0,17,0,17,46,61,0,17,0,17,458,163,458,163,0,17,71,62,35,36,49,47,29,28,274,127,0,17,957,211,904,200,29,45,47,60,44,46,71,82,40,39,673,196,53,70,541,172,532,170,32,52,44,35,33,39,0,17,0,17,423,157,9,14
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",1362,217,172,129,172,129,0,17,0,17,0,17,56,70,79,88,37,57,0,17,325,115,311,116,0,17,13,22,0,17,0,17,28,33,270,110,14,22,619,164,601,165,0,17,0,17,0,17,32,49,0,17,569,171,18,25,246,113,246,113,0,17,0,17,0,17,0,17,0,17,246,113,0,17
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",526,89,33,34,33,34,0,12,0,12,0,12,0,12,7,11,26,32,0,12,200,69,178,63,0,12,0,12,0,12,0,12,51,43,127,52,22,35,201,67,201,67,0,12,0,12,0,12,18,19,7,11,176,64,0,12,92,58,92,58,0,12,0,12,0,12,10,15,16,21,66,52,0,12
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",1507,187,17,27,17,27,0,17,0,17,0,17,0,17,0,17,17,27,0,17,484,132,484,132,0,17,0,17,97,49,0,17,27,35,360,125,0,17,660,165,660,165,0,17,0,17,0,17,87,65,25,25,548,146,0,17,346,128,346,128,0,17,0,17,0,17,0,17,13,20,333,130,0,17
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",423,56,5,7,5,7,0,12,0,12,0,12,0,12,0,12,5,7,0,12,190,54,185,53,0,12,0,12,10,16,1,10,11,13,163,53,5,8,119,40,108,39,0,12,0,12,0,12,0,12,7,11,101,40,11,13,109,52,109,52,0,12,0,12,0,12,0,12,0,12,109,52,0,12
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",653,80,20,31,20,31,0,12,0,12,0,12,0,12,0,12,20,31,0,12,114,51,114,51,0,12,0,12,0,12,0,12,8,13,106,50,0,12,244,74,244,74,0,12,0,12,0,12,0,12,8,12,236,73,0,12,275,70,267,69,0,12,0,12,0,12,0,12,13,15,254,68,8,13
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",2215,145,100,83,100,83,36,56,15,23,0,17,32,51,0,17,17,27,0,17,524,149,524,149,26,30,47,44,61,66,111,78,12,20,267,113,0,17,1103,210,1103,210,0,17,40,64,32,36,119,73,99,69,813,193,0,17,488,181,488,181,0,17,0,17,12,21,23,36,17,27,436,182,0,17
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",363,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,112,51,106,50,0,12,0,12,0,12,6,10,14,23,86,41,6,9,156,50,156,50,0,12,0,12,0,12,0,12,0,12,156,50,0,12,95,31,95,31,0,12,0,12,6,9,4,8,0,12,85,29,0,12
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1066,84,52,32,52,32,0,12,0,12,0,12,0,12,0,12,52,32,0,12,366,79,366,79,0,12,0,12,0,12,7,10,8,14,351,78,0,12,460,112,405,109,0,12,0,12,0,12,0,12,18,21,387,108,55,60,188,55,178,54,0,12,0,12,0,12,8,13,8,14,162,52,10,16
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",2002,181,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,460,142,460,142,0,17,0,17,0,17,0,17,0,17,460,142,0,17,1028,178,995,173,0,17,0,17,13,21,36,57,32,38,914,171,33,34,514,151,514,151,0,17,0,17,42,68,17,27,13,20,442,133,0,17
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",1676,175,13,22,13,22,0,17,0,17,0,17,0,17,0,17,13,22,0,17,657,152,657,152,0,17,38,41,23,25,39,47,27,33,530,148,0,17,599,151,599,151,0,17,0,17,0,17,8,14,84,52,507,154,0,17,407,129,407,129,0,17,0,17,0,17,0,17,14,22,393,127,0,17
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",1297,140,47,46,23,26,0,12,0,12,0,12,0,12,14,21,9,14,24,38,362,136,362,136,0,12,0,12,0,12,35,63,8,13,319,119,0,12,513,111,513,111,0,12,0,12,0,12,13,19,5,12,495,111,0,12,375,91,375,91,0,12,0,12,0,12,31,36,0,12,344,88,0,12
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",1207,122,18,20,18,20,0,12,0,12,0,12,0,12,0,12,18,20,0,12,323,92,323,92,0,12,0,12,0,12,0,12,16,17,307,91,0,12,488,120,488,120,0,12,0,12,0,12,0,12,11,17,477,119,0,12,378,127,352,126,0,12,0,12,29,48,5,8,21,23,297,117,26,27
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1494,136,147,96,147,96,0,12,0,12,0,12,65,70,49,60,33,34,0,12,723,155,710,154,61,55,114,74,112,57,23,27,11,16,389,121,13,21,321,121,305,118,0,12,0,12,0,12,10,17,90,89,205,88,16,26,303,123,268,117,0,12,0,12,0,12,12,21,0,12,256,114,35,41
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",965,122,74,56,74,56,0,12,19,32,24,37,0,12,0,12,31,42,0,12,393,106,393,106,14,21,55,39,58,62,14,21,32,42,220,100,0,12,252,111,252,111,0,12,13,20,23,25,24,34,0,12,192,102,0,12,246,106,246,106,0,12,0,12,35,56,0,12,31,43,180,103,0,12
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",1033,127,63,63,63,63,21,33,0,12,9,13,0,12,0,12,33,53,0,12,363,116,320,107,39,39,45,44,8,13,65,52,50,50,113,81,43,50,264,118,226,106,0,12,0,12,0,12,0,12,0,12,226,106,38,45,343,124,335,123,0,12,0,12,33,53,9,15,17,27,276,103,8,14
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",787,86,17,29,17,29,0,12,0,12,17,29,0,12,0,12,0,12,0,12,237,65,237,65,10,16,36,29,76,41,63,45,13,17,39,39,0,12,412,113,412,113,0,12,0,12,0,12,60,50,15,23,337,95,0,12,121,70,121,70,0,12,0,12,11,17,0,12,0,12,110,69,0,12
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",732,119,89,62,89,62,0,12,0,12,0,12,0,12,0,12,89,62,0,12,273,92,219,77,25,29,0,12,6,9,13,19,8,14,167,71,54,59,307,92,273,82,0,12,15,25,7,11,31,31,0,12,220,76,34,53,63,72,63,72,0,12,0,12,0,12,0,12,0,12,63,72,0,12
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",668,102,74,73,74,73,0,12,0,12,0,12,0,12,0,12,74,73,0,12,169,74,169,74,0,12,0,12,0,12,34,31,0,12,135,69,0,12,334,112,293,105,0,12,0,12,0,12,31,36,50,52,212,87,41,65,91,54,91,54,0,12,0,12,0,12,13,20,0,12,78,52,0,12
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",801,105,237,76,237,76,27,23,29,28,60,43,39,36,28,33,54,55,0,12,358,104,342,103,41,37,34,36,76,47,52,72,13,16,126,59,16,27,151,69,151,69,0,12,0,12,0,12,23,27,0,12,128,62,0,12,55,37,55,37,0,12,0,12,0,12,0,12,0,12,55,37,0,12
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",1501,144,94,66,94,66,0,12,0,12,0,12,0,12,0,12,94,66,0,12,644,126,579,129,0,12,0,12,57,65,0,12,7,11,515,123,65,52,533,116,510,112,0,12,0,12,0,12,0,12,33,41,477,103,23,36,230,104,230,104,0,12,0,12,7,13,30,45,17,19,176,91,0,12
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",601,65,27,29,27,29,27,29,0,12,0,12,0,12,0,12,0,12,0,12,51,26,51,26,11,12,0,12,10,13,0,12,0,12,30,18,0,12,314,64,314,64,29,24,16,19,29,25,36,21,60,35,144,53,0,12,209,57,209,57,16,20,11,17,22,18,38,27,24,25,98,48,0,12
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",706,107,10,18,10,18,0,12,0,12,0,12,0,12,0,12,10,18,0,12,157,61,157,61,0,12,23,24,8,14,0,12,24,35,102,54,0,12,349,89,349,89,0,12,0,12,0,12,0,12,0,12,349,89,0,12,190,72,190,72,0,12,0,12,32,34,0,12,0,12,158,67,0,12
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",748,92,16,27,16,27,0,12,0,12,0,12,0,12,16,27,0,12,0,12,129,83,129,83,7,12,0,12,0,12,7,11,0,12,115,83,0,12,369,104,369,104,0,12,8,14,12,10,7,12,31,40,311,109,0,12,234,81,234,81,0,12,9,27,0,12,7,10,10,16,208,66,0,12
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",830,71,30,29,30,29,0,12,0,12,0,12,0,12,0,12,30,29,0,12,262,71,262,71,0,12,29,32,30,21,22,24,51,36,130,56,0,12,366,86,332,83,11,13,24,31,7,11,50,37,41,32,199,73,34,33,172,51,166,51,0,12,14,19,0,12,0,12,11,13,141,47,6,11
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",548,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,56,142,56,0,12,0,12,8,8,5,7,17,15,112,51,0,12,201,71,201,71,3,6,0,12,0,12,8,9,12,18,178,67,0,12,205,52,205,52,0,12,0,12,10,15,27,29,27,19,141,47,0,12
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",665,100,63,52,63,52,0,12,0,12,0,12,0,12,0,12,63,52,0,12,245,84,238,83,0,12,0,12,0,12,0,12,9,13,229,84,7,12,230,64,221,62,0,12,0,12,0,12,0,12,11,17,210,63,9,13,127,60,127,60,0,12,0,12,0,12,0,12,40,53,87,42,0,12
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1332,123,206,92,206,92,0,12,9,15,38,44,0,12,14,23,145,84,0,12,596,112,596,112,34,25,133,82,50,30,55,37,19,31,305,78,0,12,318,98,290,87,0,12,0,12,10,16,0,12,17,27,263,89,28,35,212,78,190,69,0,12,10,17,0,12,26,24,0,12,154,60,22,28
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",816,83,61,37,61,37,0,12,0,12,0,12,0,12,7,12,54,36,0,12,387,86,387,86,0,12,20,16,0,12,10,12,4,7,353,88,0,12,218,67,218,67,0,12,42,38,4,7,0,12,32,30,140,57,0,12,150,59,150,59,0,12,0,12,29,32,3,5,0,12,118,47,0,12
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",284,25,19,16,19,16,0,12,0,12,0,12,0,12,0,12,19,16,0,12,95,46,95,46,0,12,0,12,0,12,0,12,0,12,95,46,0,12,72,34,72,34,0,12,0,12,0,12,0,12,4,6,68,34,0,12,98,52,98,52,0,12,0,12,0,12,0,12,0,12,98,52,0,12
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1019,119,9,14,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,362,92,362,92,29,22,29,24,27,21,17,20,16,19,244,90,0,12,376,105,360,105,0,12,9,14,50,53,0,12,8,13,293,91,16,19,272,94,264,94,0,12,8,13,22,37,18,22,10,15,206,82,8,11
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",911,108,44,32,44,32,0,12,11,18,0,12,11,18,11,17,11,17,0,12,260,85,260,85,0,12,20,21,0,12,34,31,0,12,206,76,0,12,378,85,368,86,0,12,0,12,0,12,41,38,21,24,306,78,10,14,229,60,217,60,0,12,0,12,0,12,0,12,0,12,217,60,12,18
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",710,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,199,78,190,76,0,12,49,44,0,12,0,12,18,20,123,63,9,14,275,71,264,71,0,12,0,12,18,20,8,13,23,26,215,68,11,17,236,85,236,85,0,12,0,12,0,12,22,34,0,12,214,89,0,12
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",838,123,52,60,52,60,0,12,0,12,0,12,0,12,0,12,52,60,0,12,369,94,369,94,0,12,9,16,10,15,9,15,22,24,319,96,0,12,275,90,275,90,0,12,11,17,0,12,61,63,18,66,185,61,0,12,142,53,142,53,0,12,0,12,0,12,7,19,67,49,68,39,0,12
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",878,105,51,35,51,35,0,12,0,12,0,12,0,12,18,27,33,26,0,12,399,108,399,108,0,12,0,12,0,12,7,11,19,21,373,103,0,12,310,105,310,105,0,12,0,12,0,12,0,12,24,40,286,99,0,12,118,79,87,69,0,12,0,12,0,12,0,12,0,12,87,69,31,30
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1141,116,167,84,167,84,0,17,10,15,0,17,7,10,13,14,137,78,0,17,575,115,575,115,0,17,27,30,0,17,0,17,31,33,517,104,0,17,302,91,302,91,29,43,0,17,0,17,8,14,16,17,249,68,0,17,97,42,97,42,7,11,0,17,0,17,0,17,0,17,90,40,0,17
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",1873,213,110,89,110,89,0,12,0,12,0,12,0,12,17,28,93,85,0,12,857,177,857,177,0,12,0,12,0,12,16,26,0,12,841,173,0,12,721,183,705,180,0,12,15,23,53,67,0,12,13,20,624,169,16,27,185,83,185,83,0,12,0,12,0,12,0,12,0,12,185,83,0,12
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1287,127,312,126,312,126,0,17,0,17,30,38,0,17,32,40,250,105,0,17,471,105,471,105,0,17,17,18,44,44,0,17,0,17,410,92,0,17,338,103,313,102,0,17,0,17,0,17,0,17,0,17,313,102,25,39,166,72,166,72,0,17,0,17,0,17,0,17,0,17,166,72,0,17
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1137,129,128,75,128,75,0,12,37,33,0,12,0,12,0,12,91,70,0,12,647,127,647,127,0,12,0,12,8,13,28,40,0,12,611,118,0,12,281,81,273,79,0,12,0,12,0,12,0,12,0,12,273,79,8,13,81,52,60,45,0,12,0,12,0,12,0,12,0,12,60,45,21,28
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",734,120,82,70,82,70,0,12,0,12,0,12,0,12,0,12,82,70,0,12,394,105,394,105,0,12,0,12,0,12,0,12,0,12,394,105,0,12,188,76,180,73,0,12,0,12,0,12,0,12,0,12,180,73,8,12,70,44,61,42,0,12,0,12,0,12,0,12,0,12,61,42,9,13
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",340,93,27,32,27,32,0,12,0,12,0,12,19,30,0,12,8,12,0,12,132,71,132,71,0,12,0,12,0,12,0,12,0,12,132,71,0,12,82,42,82,42,0,12,0,12,0,12,0,12,0,12,82,42,0,12,99,68,92,67,0,12,0,12,0,12,0,12,0,12,92,67,7,12
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",943,115,45,44,45,44,0,12,0,12,0,12,0,12,0,12,45,44,0,12,312,97,281,90,26,31,20,22,0,12,39,36,10,17,186,81,31,50,392,125,385,125,6,11,0,12,36,32,16,18,25,26,302,125,7,14,194,78,190,77,48,58,0,12,0,12,0,12,5,8,137,93,4,7
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",242,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,10,8,10,0,12,0,12,0,12,0,12,0,12,8,10,0,12,158,55,158,55,0,12,0,12,0,12,0,12,19,15,139,50,0,12,76,34,72,33,0,12,0,12,0,12,5,7,0,12,67,32,4,6
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",762,87,52,54,52,54,0,12,0,12,0,12,0,12,0,12,52,54,0,12,372,89,372,89,0,12,38,46,9,13,26,27,0,12,299,83,0,12,267,80,255,83,0,12,23,36,0,12,0,12,0,12,232,76,12,18,71,39,62,33,0,12,0,12,0,12,0,12,10,16,52,30,9,14
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",1414,193,50,52,50,52,13,23,0,12,0,12,0,12,29,46,8,18,0,12,513,161,513,161,0,12,0,12,0,12,100,148,40,39,373,129,0,12,526,163,510,163,0,12,18,28,0,12,0,12,14,23,478,166,16,25,325,161,325,161,0,12,0,12,17,27,0,12,0,12,308,163,0,12
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",561,95,9,15,9,15,0,12,0,12,0,12,0,12,0,12,9,15,0,12,210,82,210,82,0,12,0,12,11,18,12,17,24,39,163,76,0,12,218,79,218,79,0,12,9,14,0,12,0,12,0,12,209,78,0,12,124,59,124,59,0,12,0,12,0,12,12,16,11,17,101,55,0,12
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",448,68,18,19,18,19,0,12,0,12,0,12,0,12,13,18,5,7,0,12,126,48,121,48,0,12,0,12,0,12,6,9,15,16,100,44,5,8,258,66,258,66,6,8,0,12,0,12,0,12,26,32,226,60,0,12,46,25,46,25,0,12,0,12,0,12,0,12,5,8,41,24,0,12
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",1954,163,91,86,91,86,0,17,16,26,0,17,0,17,0,17,75,83,0,17,520,160,520,160,52,66,34,32,61,79,39,48,109,81,225,104,0,17,1107,199,1107,199,0,17,0,17,158,113,125,81,137,90,687,198,0,17,236,126,236,126,12,21,0,17,46,81,0,17,52,59,126,97,0,17
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",696,110,210,85,210,85,73,68,39,28,0,12,0,12,8,15,90,54,0,12,160,57,160,57,38,31,27,26,10,16,14,21,22,24,49,31,0,12,183,59,183,59,0,12,0,12,0,12,12,14,9,13,162,54,0,12,143,64,143,64,0,12,0,12,0,12,0,12,0,12,143,64,0,12
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",701,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,44,54,44,0,12,0,12,0,12,0,12,9,15,45,41,0,12,509,101,491,99,0,12,0,12,0,12,9,13,28,26,454,98,18,20,138,74,138,74,0,12,0,12,0,12,0,12,9,14,129,72,0,12
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",1300,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,345,109,312,103,0,12,0,12,29,33,0,12,73,77,210,96,33,36,812,182,746,177,0,12,16,25,0,12,41,44,99,99,590,173,66,62,143,92,128,92,0,12,4,9,0,12,29,33,0,12,95,85,15,24
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",520,115,64,77,64,77,24,41,0,17,0,17,0,17,0,17,40,65,0,17,186,96,186,96,0,17,47,38,0,17,0,17,0,17,139,92,0,17,198,88,184,85,0,17,0,17,0,17,0,17,0,17,184,85,14,22,72,61,72,61,0,17,0,17,0,17,0,17,0,17,72,61,0,17
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",712,149,79,84,42,68,0,17,0,17,0,17,0,17,0,17,42,68,37,57,228,67,228,67,14,22,74,35,43,34,14,22,14,23,69,45,0,17,343,137,327,135,0,17,0,17,51,80,0,17,0,17,276,115,16,25,62,55,62,55,0,17,0,17,0,17,0,17,0,17,62,55,0,17
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",738,112,78,87,78,87,0,12,0,12,0,12,0,12,0,12,78,87,0,12,307,87,294,87,0,12,10,16,0,12,0,12,8,13,276,82,13,22,240,89,228,88,0,12,0,12,0,12,10,15,14,22,204,86,12,19,113,62,102,59,0,12,0,12,0,12,0,12,0,12,102,59,11,18
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",376,93,10,15,10,15,0,12,0,12,0,12,0,12,10,15,0,12,0,12,155,69,155,69,0,12,0,12,0,12,0,12,18,20,137,68,0,12,199,75,199,75,0,12,0,12,0,12,0,12,0,12,199,75,0,12,12,17,12,17,0,12,0,12,0,12,0,12,0,12,12,17,0,12
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",1915,200,103,80,103,80,0,17,0,17,0,17,0,17,13,21,90,78,0,17,564,162,564,162,0,17,14,22,0,17,13,22,0,17,537,160,0,17,873,196,873,196,0,17,13,22,0,17,0,17,13,20,847,192,0,17,375,125,375,125,0,17,0,17,0,17,0,17,13,20,362,123,0,17
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",1007,178,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,531,117,503,116,13,20,90,50,152,80,72,40,78,55,98,59,28,32,294,104,294,104,0,17,0,17,0,17,0,17,15,25,279,108,0,17,182,84,169,78,0,17,0,17,0,17,18,28,0,17,151,74,13,21
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",484,74,9,14,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,101,61,101,61,0,12,0,12,0,12,0,12,0,12,101,61,0,12,302,66,294,67,0,12,0,12,0,12,10,16,0,12,284,65,8,12,72,41,72,41,0,12,0,12,0,12,0,12,0,12,72,41,0,12
