GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1400000US25017332300,25017332300,"Census Tract 3323, Middlesex County, Massachusetts",520,151,520,151,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,30,0,17,0,17,0,17,0,17,0,17,0,17,66,62,316,113,94,91,25,39,0,17
1400000US25017332400,25017332400,"Census Tract 3324, Middlesex County, Massachusetts",726,95,714,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,22,24,303,93,379,106,12,17
1400000US25017333100,25017333100,"Census Tract 3331, Middlesex County, Massachusetts",857,134,830,136,0,17,0,17,0,17,0,17,0,17,0,17,12,19,0,17,0,17,12,19,0,17,0,17,0,17,0,17,12,20,0,17,0,17,168,85,313,124,224,121,89,70,27,29
1400000US25017333200,25017333200,"Census Tract 3332, Middlesex County, Massachusetts",689,148,662,147,0,17,0,17,0,17,12,19,0,17,0,17,10,15,0,17,32,52,0,17,0,17,12,20,0,17,0,17,0,17,60,55,195,123,102,78,111,56,47,40,81,46,27,36
1400000US25017333300,25017333300,"Census Tract 3333, Middlesex County, Massachusetts",847,134,819,138,0,12,0,12,7,11,0,12,20,32,8,13,10,16,28,43,0,12,8,14,6,10,9,15,20,32,7,12,0,12,67,57,47,39,270,88,140,81,101,61,71,43,28,31
1400000US25017333400,25017333400,"Census Tract 3334, Middlesex County, Massachusetts",751,164,751,164,0,17,0,17,0,17,14,22,29,34,0,17,0,17,0,17,46,53,34,53,0,17,0,17,9,15,0,17,63,68,55,71,0,17,112,97,195,100,155,69,39,38,0,17
1400000US25017333501,25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",426,96,402,101,0,17,0,17,0,17,19,28,0,17,0,17,0,17,0,17,0,17,0,17,18,21,0,17,0,17,0,17,0,17,10,16,22,20,171,86,64,43,98,57,0,17,24,28
1400000US25017333502,25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",658,117,658,117,0,12,0,12,0,12,8,12,5,7,14,16,13,15,21,22,65,47,9,14,0,12,0,12,38,50,37,44,26,32,26,35,71,49,163,85,57,30,78,50,27,32,0,12
1400000US25017333600,25017333600,"Census Tract 3336, Middlesex County, Massachusetts",1532,196,1532,196,0,17,0,17,0,17,0,17,36,34,12,20,12,20,15,23,37,58,14,22,0,17,0,17,0,17,0,17,0,17,110,85,13,22,133,93,400,144,646,202,104,82,0,17
1400000US25017334100,25017334100,"Census Tract 3341, Middlesex County, Massachusetts",684,154,684,154,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,30,133,89,41,44,292,123,200,98,0,17
1400000US25017334200,25017334200,"Census Tract 3342, Middlesex County, Massachusetts",413,98,413,98,0,12,0,12,0,12,17,19,16,18,30,27,0,12,0,12,8,12,9,15,40,47,0,12,0,12,0,12,0,12,0,12,17,20,97,70,136,58,43,30,0,12,0,12
1400000US25017334300,25017334300,"Census Tract 3343, Middlesex County, Massachusetts",239,99,213,88,0,17,12,19,0,17,0,17,0,17,0,17,31,33,0,17,0,17,13,20,0,17,17,27,0,17,0,17,0,17,0,17,34,53,79,71,0,17,16,24,11,18,26,29
1400000US25017334400,25017334400,"Census Tract 3344, Middlesex County, Massachusetts",553,154,538,153,0,17,0,17,15,25,0,17,50,36,0,17,0,17,0,17,30,35,0,17,0,17,18,29,0,17,0,17,11,19,26,39,96,84,111,104,130,104,51,51,0,17,15,23
1400000US25017335100,25017335100,"Census Tract 3351, Middlesex County, Massachusetts",837,176,837,176,0,17,0,17,0,17,0,17,0,17,0,17,14,23,0,17,0,17,0,17,0,17,11,18,31,36,0,17,43,67,15,23,96,86,277,136,79,56,258,127,13,20,0,17
1400000US25017335200,25017335200,"Census Tract 3352, Middlesex County, Massachusetts",433,129,368,109,0,17,0,17,7,13,14,22,18,29,7,12,0,17,0,17,0,17,0,17,10,18,0,17,0,17,11,17,11,17,34,54,126,102,27,28,59,55,34,31,10,18,65,75
1400000US25017335301,25017335301,"Census Tract 3353.01, Middlesex County, Massachusetts",614,115,614,115,0,12,19,30,8,13,13,21,6,11,42,49,10,15,43,52,12,19,37,47,19,22,25,27,13,21,0,12,0,12,10,16,0,12,81,51,166,90,73,71,37,47,0,12
1400000US25017335302,25017335302,"Census Tract 3353.02, Middlesex County, Massachusetts",481,101,454,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,40,63,69,73,0,12,26,23,85,67,187,94,20,22,10,15,27,27
1400000US25017335400,25017335400,"Census Tract 3354, Middlesex County, Massachusetts",237,72,237,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,8,13,0,12,10,15,18,21,25,22,67,42,91,62,10,16,0,12
1400000US25017336100,25017336100,"Census Tract 3361, Middlesex County, Massachusetts",717,131,675,125,13,22,13,19,0,17,38,60,108,86,14,23,0,17,29,32,15,24,0,17,0,17,0,17,44,36,0,17,59,73,0,17,146,87,61,77,83,78,12,21,40,29,42,37
1400000US25017336200,25017336200,"Census Tract 3362, Middlesex County, Massachusetts",286,114,272,109,0,17,0,17,0,17,0,17,0,17,11,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,50,76,0,17,60,71,123,67,13,23,14,21
1400000US25017336300,25017336300,"Census Tract 3363, Middlesex County, Massachusetts",468,121,456,117,0,17,0,17,35,56,0,17,0,17,31,32,0,17,0,17,11,18,0,17,8,14,0,17,0,17,0,17,0,17,28,44,9,14,78,70,94,60,153,85,9,14,12,20
1400000US25017336401,25017336401,"Census Tract 3364.01, Middlesex County, Massachusetts",1222,166,1222,166,0,12,0,12,15,24,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,13,18,25,28,17,27,0,12,76,44,71,83,278,123,241,104,266,124,204,84,0,12
1400000US25017336402,25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",1019,179,996,179,15,25,0,12,0,12,29,33,0,12,60,79,81,49,0,12,30,34,78,88,0,12,32,35,69,84,15,24,0,12,65,53,123,69,227,108,21,28,131,109,20,33,23,28
1400000US25017337101,25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",395,74,383,72,0,12,11,18,20,31,8,12,51,55,19,21,9,14,20,20,9,13,7,11,0,12,11,17,48,37,3,7,11,18,17,21,22,34,6,11,38,31,73,58,0,12,12,18
1400000US25017337102,25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",242,94,221,92,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,43,0,17,0,17,0,17,0,17,0,17,0,17,34,39,20,21,66,53,34,53,40,31,0,17,21,23
1400000US25017337201,25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",726,85,726,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,10,15,0,12,36,43,69,68,18,20,300,83,280,96,0,12,7,11,0,12
1400000US25017337202,25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",573,140,546,134,0,12,0,12,19,31,0,12,0,12,52,81,17,28,62,77,0,12,0,12,0,12,0,12,13,22,17,33,0,12,16,21,19,32,38,40,106,93,187,104,0,12,27,30
1400000US25017337300,25017337300,"Census Tract 3373, Middlesex County, Massachusetts",1035,168,1008,157,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,23,0,17,0,17,0,17,18,28,0,17,13,21,0,17,109,76,112,63,352,138,336,130,54,49,27,31
1400000US25017338100,25017338100,"Census Tract 3381, Middlesex County, Massachusetts",119,66,113,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,9,14,67,59,31,28,6,10
1400000US25017338200,25017338200,"Census Tract 3382, Middlesex County, Massachusetts",375,79,330,74,0,12,0,12,0,12,0,12,18,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,50,18,20,82,45,48,29,106,59,19,20,45,40
1400000US25017338300,25017338300,"Census Tract 3383, Middlesex County, Massachusetts",317,74,306,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,17,20,48,49,41,41,95,48,95,44,11,16
1400000US25017338400,25017338400,"Census Tract 3384, Middlesex County, Massachusetts",88,46,82,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,14,10,15,0,17,0,17,10,15,55,41,6,10
1400000US25017338500,25017338500,"Census Tract 3385, Middlesex County, Massachusetts",291,81,287,81,11,17,0,17,0,17,0,17,0,17,0,17,10,17,0,17,0,17,0,17,0,17,0,17,12,19,14,23,9,15,34,37,0,17,23,34,42,38,111,64,21,22,4,7
1400000US25017339100,25017339100,"Census Tract 3391, Middlesex County, Massachusetts",1078,174,1034,166,0,17,15,24,0,17,42,42,98,86,121,79,0,17,0,17,47,44,40,42,30,36,30,34,0,17,22,27,47,74,96,87,43,35,108,84,103,62,192,98,0,17,44,40
1400000US25017339200,25017339200,"Census Tract 3392, Middlesex County, Massachusetts",328,125,290,110,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,12,19,45,65,0,17,0,17,39,60,0,17,14,24,13,21,139,78,11,18,38,58
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",402,92,402,92,0,12,0,12,0,12,21,20,21,26,0,12,16,18,0,12,0,12,18,20,8,14,0,12,0,12,0,12,0,12,0,12,26,26,34,25,71,42,155,62,32,40,0,12
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",779,130,741,124,0,12,0,12,0,12,59,52,24,22,23,35,0,12,7,11,9,14,7,11,0,12,0,12,0,12,5,9,5,8,34,41,25,25,41,27,131,57,286,105,85,49,38,26
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",713,105,707,105,0,17,0,17,0,17,0,17,0,17,0,17,0,17,28,39,15,18,0,17,0,17,0,17,0,17,0,17,25,33,18,29,45,31,135,78,95,52,214,107,132,65,6,9
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",1179,162,1161,161,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,47,58,25,28,24,29,156,98,255,105,460,155,194,113,18,29
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",937,121,924,123,13,22,0,12,49,58,0,12,32,33,0,12,0,12,0,12,15,27,0,12,0,12,42,53,28,28,0,12,0,12,20,24,82,58,68,44,139,77,333,111,103,69,13,20
1400000US25017339801,25017339801,"Census Tract 3398.01, Middlesex County, Massachusetts",1476,167,1448,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,39,39,0,12,13,23,0,12,0,12,11,17,0,12,39,37,254,156,402,125,679,139,28,23
1400000US25017339802,25017339802,"Census Tract 3398.02, Middlesex County, Massachusetts",851,110,816,102,0,12,7,12,30,39,12,19,0,12,11,18,61,76,47,56,0,12,23,37,0,12,20,31,10,14,49,70,11,18,13,20,7,13,48,45,106,60,237,71,124,72,35,47
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",1056,146,1056,146,0,17,0,17,0,17,0,17,22,37,0,17,0,17,0,17,13,21,0,17,0,17,0,17,0,17,0,17,21,33,39,45,60,81,170,102,307,145,164,106,260,117,0,17
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",460,89,441,87,0,12,0,12,0,12,26,41,30,38,17,26,0,12,0,12,6,10,0,12,7,11,8,12,0,12,0,12,18,22,0,12,36,42,69,62,152,86,72,44,0,12,19,21
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",134,92,121,90,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,72,74,29,34,20,34,13,20
1400000US25017341101,25017341101,"Census Tract 3411.01, Middlesex County, Massachusetts",350,91,315,90,0,12,0,12,0,12,22,37,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12,8,13,37,49,18,30,53,48,32,26,81,51,47,33,35,25
1400000US25017341102,25017341102,"Census Tract 3411.02, Middlesex County, Massachusetts",1445,172,1420,175,0,12,0,12,0,12,102,88,41,66,11,17,25,22,14,24,16,26,0,12,18,32,12,19,0,12,19,29,77,71,75,77,74,59,355,133,334,152,66,76,181,95,25,28
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",1612,189,1569,186,0,17,16,26,0,17,49,78,14,24,15,23,13,21,14,22,25,29,0,17,14,23,29,33,0,17,44,53,45,56,69,74,43,48,348,136,408,164,385,157,38,57,43,40
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",1890,161,1890,161,0,17,0,17,0,17,66,44,138,74,10,17,20,31,33,52,23,27,20,19,29,36,35,45,0,17,21,23,10,16,81,51,44,36,436,139,152,94,534,147,238,102,0,17
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",1180,207,1180,207,0,17,0,17,0,17,0,17,44,68,0,17,0,17,0,17,0,17,45,72,0,17,0,17,8,16,0,17,42,62,84,95,144,101,274,133,320,150,146,101,73,62,0,17
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",1018,157,984,151,0,17,0,17,0,17,8,12,0,17,44,50,0,17,0,17,0,17,0,17,7,12,0,17,23,35,0,17,28,34,8,13,18,19,242,111,258,93,291,99,57,50,34,36
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",1248,167,1248,167,12,19,0,17,53,66,0,17,0,17,11,17,28,32,14,23,0,17,18,29,0,17,0,17,10,16,0,17,19,23,13,20,45,43,394,167,293,125,305,170,33,35,0,17
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",857,142,835,136,23,37,37,60,0,17,84,55,36,41,45,71,0,17,46,44,61,59,0,17,0,17,60,65,0,17,0,17,13,20,0,17,42,49,203,155,39,55,123,93,23,35,22,36
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",1581,183,1531,182,55,63,16,25,0,17,17,36,100,77,50,76,76,56,15,24,19,21,45,47,90,89,23,31,16,26,9,14,54,48,36,42,31,42,409,182,123,78,295,133,52,48,50,46
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",138,69,128,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,9,0,12,0,12,0,12,0,12,9,12,55,44,51,43,5,9,10,16
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",2069,236,2069,236,0,17,19,32,0,17,14,22,14,22,15,25,0,17,64,71,0,17,0,17,28,42,59,76,16,26,0,17,0,17,14,22,30,34,105,82,528,191,963,226,200,93,0,17
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",719,132,704,131,0,12,0,12,0,12,0,12,33,37,0,12,0,12,34,46,14,26,25,40,8,14,19,30,0,12,8,13,0,12,24,22,33,33,187,114,154,109,142,80,23,29,15,18
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",960,135,960,135,0,12,0,12,0,12,25,40,9,14,101,82,69,68,97,61,23,26,56,75,0,12,0,12,0,12,24,28,0,12,20,22,89,93,257,99,145,75,45,51,0,12,0,12
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",948,152,940,153,0,12,0,12,0,12,7,13,15,24,8,13,0,12,0,12,0,12,0,12,8,14,0,12,14,22,0,12,40,64,46,47,75,65,151,101,278,136,298,110,0,12,8,13
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",742,155,733,157,0,12,0,12,0,12,0,12,0,12,73,78,0,12,0,12,6,12,0,12,0,12,12,19,28,43,0,12,39,61,36,47,8,14,154,94,177,148,190,116,10,16,9,14
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",1588,207,1516,216,0,17,59,70,0,17,0,17,3,9,0,17,0,17,0,17,0,17,23,28,0,17,13,21,0,17,49,62,0,17,38,40,149,85,425,162,301,157,398,161,58,43,72,53
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",1745,212,1702,217,0,17,0,17,0,17,0,17,12,21,9,16,12,19,12,18,35,36,46,72,0,17,0,17,49,44,10,16,90,85,90,90,155,106,433,166,461,181,277,162,11,20,43,51
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",1638,215,1607,214,0,17,0,17,25,28,0,17,0,17,0,17,12,20,0,17,0,17,14,23,14,23,16,24,0,17,26,30,17,28,120,78,99,68,432,158,374,134,411,155,47,61,31,37
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",1046,126,1006,128,0,12,11,16,0,12,0,12,16,21,0,12,10,18,9,14,0,12,0,12,23,25,0,12,0,12,24,39,24,38,73,65,86,54,328,94,155,76,240,98,7,11,40,32
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",287,61,263,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,36,0,12,5,7,0,12,43,51,14,16,32,28,65,44,64,44,24,22
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",2028,205,1966,201,0,17,0,17,87,67,132,88,30,36,66,64,17,28,13,23,16,27,14,23,0,17,14,21,50,59,42,66,36,59,48,39,31,28,409,174,389,159,529,209,43,43,62,72
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",1362,217,1330,216,0,17,0,17,0,17,0,17,13,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,88,93,0,17,58,72,49,63,169,95,463,146,396,142,94,71,32,33
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",526,89,504,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,8,14,10,15,0,12,0,12,7,11,16,24,58,50,129,68,84,42,124,56,58,42,22,35
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",1507,187,1507,187,0,17,0,17,0,17,0,17,0,17,13,20,40,64,14,23,30,49,0,17,19,30,0,17,31,39,37,52,27,34,30,31,8,13,88,78,172,80,634,175,364,117,0,17
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",423,56,407,53,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,10,0,12,0,12,18,17,58,50,70,35,135,47,115,51,16,15
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",653,80,645,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,24,6,11,56,41,71,40,240,75,249,87,8,13
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",2215,145,2215,145,11,17,36,56,15,25,32,37,70,72,23,27,61,66,21,32,0,17,65,56,92,80,35,40,60,50,33,39,38,37,47,46,43,41,253,132,388,138,674,168,218,105,0,17
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",363,71,357,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,6,10,4,8,0,12,0,12,0,12,0,12,0,12,14,23,34,33,61,29,133,40,99,36,6,9
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1066,84,1001,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,8,13,0,12,8,14,9,15,17,20,85,61,111,55,424,117,332,82,65,61
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",2002,181,1969,182,0,17,0,17,0,17,0,17,0,17,13,21,0,17,42,68,0,17,0,17,0,17,0,17,53,63,0,17,0,17,13,20,32,38,154,85,271,100,817,205,574,144,33,34
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",1676,175,1676,175,0,17,0,17,0,17,14,22,24,27,10,17,0,17,0,17,13,20,0,17,0,17,22,27,0,17,25,39,14,22,53,41,58,47,299,121,293,127,540,134,311,122,0,17
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",1297,140,1273,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,66,69,0,12,14,21,13,19,105,62,197,90,477,103,388,108,24,38
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",1207,122,1181,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,48,0,12,5,8,0,12,0,12,0,12,0,12,4,7,15,19,29,25,332,107,282,92,289,93,196,77,26,27
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1494,136,1430,150,0,12,0,12,61,55,114,74,0,12,45,61,46,36,7,11,14,21,25,29,0,12,17,19,0,12,68,77,0,12,74,65,76,85,287,110,214,95,243,104,139,76,64,52
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",965,122,965,122,14,21,0,12,0,12,81,58,6,10,61,56,0,12,44,55,35,56,0,12,0,12,0,12,14,21,24,34,0,12,32,42,31,43,280,115,176,96,121,87,46,58,0,12
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",1033,127,944,123,0,12,10,16,50,48,45,44,0,12,33,53,8,13,9,13,0,12,25,28,9,14,0,12,13,21,27,39,17,27,13,22,37,44,76,52,177,69,333,118,62,54,89,66
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",787,86,787,86,0,12,0,12,10,16,18,21,18,20,43,48,26,25,16,18,19,21,65,56,54,37,0,12,0,12,4,8,15,23,0,12,13,17,94,58,133,73,186,75,73,58,0,12
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",732,119,644,120,0,12,0,12,25,29,0,12,15,25,7,11,0,12,0,12,6,9,0,12,0,12,35,33,9,14,0,12,0,12,0,12,8,14,51,68,11,14,9,10,468,111,88,73
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",668,102,627,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,31,36,35,32,0,12,18,27,32,43,81,42,31,38,264,99,123,57,41,65
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",801,105,785,108,0,12,6,11,62,35,43,41,20,18,94,49,4,9,38,33,0,12,31,28,8,12,0,12,40,62,35,38,0,12,16,20,25,31,35,29,79,54,173,61,76,54,16,27
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",1501,144,1413,157,0,12,0,12,0,12,0,12,0,12,57,65,7,13,0,12,0,12,0,12,0,12,0,12,0,12,30,45,17,19,7,11,33,41,84,47,172,76,251,97,755,135,88,63
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",601,65,601,65,0,12,39,32,44,27,0,12,27,25,29,27,6,10,15,15,11,12,38,32,10,10,15,13,3,6,8,13,11,13,45,30,28,20,57,30,25,22,104,46,86,45,0,12
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",706,107,706,107,0,12,0,12,0,12,0,12,23,24,8,14,14,23,8,15,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,35,44,33,109,54,255,74,211,75,0,12
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",748,92,748,92,0,12,0,12,7,12,9,27,8,14,6,9,0,12,6,10,0,12,0,12,14,16,7,11,0,12,0,12,0,12,57,47,0,12,129,69,106,54,198,96,201,55,0,12
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",830,71,790,77,0,12,11,13,0,12,57,47,10,12,7,10,11,17,0,12,19,17,35,34,11,18,0,12,7,11,19,21,0,12,42,30,61,39,67,32,144,69,150,66,139,54,40,37
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",548,73,548,73,0,12,0,12,3,6,0,12,0,12,4,6,0,12,4,6,10,15,0,12,8,9,5,7,0,12,27,29,8,11,16,19,32,22,52,31,78,53,159,63,142,47,0,12
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",665,100,649,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,23,40,53,73,40,108,65,288,86,120,49,16,17
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1332,123,1282,112,8,12,0,12,26,23,103,74,49,37,31,26,0,12,33,41,34,30,17,19,15,17,0,12,36,29,13,20,0,12,17,27,33,39,96,68,77,49,441,104,253,93,50,47
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",816,83,816,83,0,12,0,12,0,12,7,12,55,38,29,32,4,7,0,12,0,12,5,8,8,10,0,12,0,12,0,12,0,12,32,29,11,17,54,45,46,31,117,53,448,81,0,12
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",284,25,284,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,7,13,0,12,63,32,210,40,0,12
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1019,119,995,119,8,14,8,12,13,16,27,28,19,20,18,15,38,50,9,14,34,41,8,14,10,17,6,9,11,17,0,12,0,12,27,26,7,11,41,32,56,37,257,86,398,106,24,22
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",911,108,889,111,0,12,0,12,0,12,20,21,11,18,0,12,0,12,0,12,0,12,20,30,0,12,34,31,9,14,23,26,0,12,13,19,19,22,45,36,90,55,294,86,311,93,22,24
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",710,101,690,98,0,12,0,12,0,12,40,41,9,14,0,12,0,12,10,16,8,13,0,12,0,12,8,13,0,12,22,34,0,12,18,20,23,26,99,47,79,58,135,76,239,88,20,22
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",838,123,838,123,0,12,0,12,0,12,0,12,20,27,0,12,0,12,10,15,0,12,37,53,7,19,0,12,24,37,9,15,14,22,23,75,70,60,83,57,65,63,342,98,134,58,0,12
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",878,105,847,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,18,27,0,12,43,44,56,40,133,66,267,85,323,98,31,30
