GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - Moved in 2010 or later,Margin of Error; Owner occupied: - Moved in 2010 or later,Estimate; Owner occupied: - Moved in 2000 to 2009,Margin of Error; Owner occupied: - Moved in 2000 to 2009,Estimate; Owner occupied: - Moved in 1990 to 1999,Margin of Error; Owner occupied: - Moved in 1990 to 1999,Estimate; Owner occupied: - Moved in 1980 to 1989,Margin of Error; Owner occupied: - Moved in 1980 to 1989,Estimate; Owner occupied: - Moved in 1970 to 1979,Margin of Error; Owner occupied: - Moved in 1970 to 1979,Estimate; Owner occupied: - Moved in 1969 or earlier,Margin of Error; Owner occupied: - Moved in 1969 or earlier,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - Moved in 2010 or later,Margin of Error; Renter occupied: - Moved in 2010 or later,Estimate; Renter occupied: - Moved in 2000 to 2009,Margin of Error; Renter occupied: - Moved in 2000 to 2009,Estimate; Renter occupied: - Moved in 1990 to 1999,Margin of Error; Renter occupied: - Moved in 1990 to 1999,Estimate; Renter occupied: - Moved in 1980 to 1989,Margin of Error; Renter occupied: - Moved in 1980 to 1989,Estimate; Renter occupied: - Moved in 1970 to 1979,Margin of Error; Renter occupied: - Moved in 1970 to 1979,Estimate; Renter occupied: - Moved in 1969 or earlier,Margin of Error; Renter occupied: - Moved in 1969 or earlier
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",728,61,127,39,44,28,56,30,27,21,0,12,0,12,0,12,601,65,222,68,241,67,97,40,34,26,7,10,0,12
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",1165,101,459,106,64,62,263,89,62,34,61,36,0,12,9,14,706,107,283,88,352,78,38,32,25,28,8,15,0,12
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",1047,57,299,80,26,34,105,51,40,38,59,41,26,37,43,31,748,92,390,100,282,101,40,46,13,10,23,18,0,12
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",1022,52,192,62,28,19,69,49,24,25,51,33,0,12,20,21,830,71,255,85,373,90,68,37,103,55,25,20,6,9
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",889,58,341,67,36,23,157,69,52,25,40,21,39,28,17,13,548,73,231,54,271,69,16,11,22,18,8,9,0,12
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",1346,91,681,88,109,59,219,65,162,63,67,51,42,34,82,40,665,100,312,73,286,82,20,21,38,53,0,12,9,13
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1761,109,429,101,54,43,150,60,74,35,80,41,38,33,33,49,1332,123,620,106,613,118,52,31,37,34,0,12,10,16
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",932,76,116,38,7,10,43,31,21,26,40,33,5,7,0,12,816,83,481,93,255,65,55,36,25,24,0,12,0,12
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",284,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,284,25,166,36,63,35,4,6,0,12,51,9,0,12
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1673,70,654,101,70,45,227,91,186,62,65,40,71,59,35,41,1019,119,558,106,316,86,89,41,38,41,0,12,18,16
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",1591,120,680,109,79,34,308,83,109,53,97,45,23,23,64,39,911,108,382,91,405,110,99,56,25,20,0,12,0,12
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",1230,83,520,93,83,50,262,74,116,49,30,25,12,15,17,22,710,101,299,89,233,82,53,43,97,56,8,14,20,22
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",1255,93,417,93,31,28,227,77,57,36,38,29,37,43,27,28,838,123,444,110,305,107,40,47,30,34,9,15,10,15
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",1410,80,532,98,125,68,171,69,127,51,73,43,13,21,23,25,878,105,545,118,300,107,15,18,9,13,9,15,0,12
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1539,127,398,74,44,30,158,53,66,34,36,26,33,24,61,33,1141,116,620,104,428,96,56,39,14,15,0,17,23,20
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",2583,192,710,167,30,34,310,119,145,69,143,98,55,69,27,31,1873,213,913,175,794,189,104,82,0,12,62,77,0,12
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1462,113,175,79,39,53,46,29,76,51,14,19,0,17,0,17,1287,127,877,143,329,89,65,42,8,12,8,14,0,17
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1855,133,718,110,79,71,298,80,81,43,120,65,91,49,49,37,1137,129,629,140,409,123,99,55,0,12,0,12,0,12
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",1400,133,666,92,49,46,192,77,280,76,74,37,17,20,54,36,734,120,471,93,194,88,25,21,34,24,0,12,10,15
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",1418,49,1078,97,116,71,411,101,215,62,156,54,73,39,107,54,340,93,210,83,107,56,0,12,15,16,0,12,8,12
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",1633,94,690,107,72,46,333,92,178,57,23,20,30,23,54,35,943,115,423,144,379,99,98,63,26,24,2,7,15,15
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",737,67,495,61,107,56,169,53,104,36,24,21,51,22,40,28,242,59,76,32,151,46,10,10,0,12,0,12,5,7
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",1197,69,435,85,0,12,161,60,138,68,47,30,67,33,22,21,762,87,361,90,292,109,79,55,10,15,10,15,10,15
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",2415,99,1001,179,187,114,428,154,219,114,108,86,9,16,50,46,1414,193,827,192,380,121,161,128,34,38,12,18,0,12
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",1179,81,618,90,78,36,216,63,159,61,55,36,53,47,57,34,561,95,285,78,222,88,43,30,0,12,0,12,11,15
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",946,54,498,65,51,27,208,56,153,47,35,23,15,14,36,24,448,68,249,63,182,56,5,8,6,9,0,12,6,9
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",2613,129,659,128,64,54,313,117,141,86,101,60,18,23,22,27,1954,163,553,157,1015,227,175,98,147,104,35,35,29,32
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",1386,74,690,103,101,65,314,91,79,53,75,52,59,36,62,41,696,110,313,88,225,73,113,63,40,32,0,12,5,8
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",1318,72,617,99,117,62,198,63,99,53,66,40,70,43,67,40,701,100,332,85,314,90,26,26,0,12,0,12,29,27
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",2254,124,954,178,105,63,323,119,190,97,51,49,174,104,111,64,1300,188,455,133,761,165,15,23,69,59,0,12,0,12
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",2829,111,2309,139,179,87,826,139,492,134,316,110,262,101,234,90,520,115,166,88,194,85,115,85,45,47,0,17,0,17
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",2829,108,2117,133,227,102,866,156,374,126,169,75,133,68,348,78,712,149,313,126,350,112,19,31,0,17,14,23,16,25
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",1927,103,1189,101,203,65,259,74,376,75,169,66,79,45,103,48,738,112,338,116,279,102,87,49,23,26,0,12,11,18
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",1732,73,1356,86,169,67,440,98,410,85,120,76,92,48,125,44,376,93,148,69,150,69,59,52,19,22,0,12,0,12
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",2885,166,970,171,147,89,259,103,257,97,96,57,76,50,135,64,1915,200,805,188,898,214,141,75,33,38,11,20,27,29
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",2952,118,1945,155,194,84,728,178,486,128,254,102,159,95,124,59,1007,178,403,125,373,115,175,92,13,22,0,17,43,41
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",1675,57,1191,72,148,53,347,60,257,65,157,57,148,50,134,49,484,74,216,73,155,62,94,42,0,12,19,20,0,12
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",1080,68,805,71,87,41,247,60,214,58,91,41,78,48,88,36,275,72,103,52,128,60,36,46,8,13,0,12,0,12
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",1191,87,615,99,61,48,176,65,181,75,83,40,75,41,39,29,576,111,184,65,280,89,70,60,22,22,20,22,0,12
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",875,53,556,57,57,29,164,45,110,42,69,28,110,34,46,23,319,64,140,43,118,50,11,13,36,24,4,6,10,11
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",832,49,424,75,50,29,150,52,101,42,24,20,39,26,60,35,408,78,143,52,240,79,14,19,0,12,0,12,11,12
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",952,66,458,96,94,56,168,57,45,31,43,33,23,22,85,43,494,91,211,78,149,55,93,57,9,15,0,12,32,27
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",1455,101,731,110,78,40,326,87,171,53,13,16,59,35,84,53,724,134,320,106,320,92,40,31,24,28,9,15,11,17
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",1232,71,971,92,183,67,264,66,206,57,122,48,106,46,90,43,261,72,96,42,95,52,29,25,25,22,0,12,16,19
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",1821,72,1571,88,203,64,506,103,324,85,168,52,222,58,148,50,250,67,125,62,109,66,0,17,0,17,8,13,8,13
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",2152,134,1487,143,278,111,565,125,345,110,121,75,55,48,123,83,665,135,236,97,384,96,29,46,0,17,16,26,0,17
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",1876,89,1450,112,160,66,457,97,345,79,205,61,153,51,130,52,426,100,180,70,229,95,17,19,0,12,0,12,0,12
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",1743,88,1517,111,158,59,459,99,386,90,171,58,101,59,242,72,226,74,129,61,97,49,0,17,0,17,0,17,0,17
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",2101,118,1753,110,134,70,825,119,279,103,150,77,155,89,210,86,348,102,125,73,152,76,34,40,24,30,0,17,13,21
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",1901,60,1721,89,276,75,565,94,371,82,192,61,149,60,168,44,180,73,49,32,51,45,48,47,22,35,0,12,10,15
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",2516,152,1574,126,247,96,575,121,413,103,59,42,95,56,185,81,942,126,583,123,313,76,0,17,29,24,17,28,0,17
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",2496,145,1951,159,243,105,737,160,359,123,220,85,225,80,167,65,545,123,253,89,251,104,0,17,19,29,22,36,0,17
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",499,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,499,59,448,69,51,28,0,12,0,12,0,12,0,12
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",2003,129,1701,144,186,78,473,130,406,115,224,94,207,94,205,87,302,81,113,70,159,80,13,21,17,28,0,12,0,12
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",2303,129,1898,126,318,118,730,134,346,105,129,65,194,83,181,65,405,97,199,74,144,85,62,71,0,17,0,17,0,17
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",2172,117,1452,118,119,57,571,115,379,75,160,50,138,50,85,47,720,129,395,109,290,69,0,17,14,21,0,17,21,22
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",2259,154,1861,167,254,108,499,132,379,134,385,113,188,96,156,85,398,139,142,99,191,82,33,36,13,23,19,30,0,17
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",1724,68,1626,89,127,52,518,100,473,100,235,65,209,80,64,37,98,63,19,21,32,27,37,55,10,17,0,12,0,12
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",2613,149,1355,158,180,108,692,142,327,114,94,51,62,42,0,17,1258,168,626,157,550,138,68,76,0,17,14,22,0,17
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",1219,77,1060,83,110,42,505,106,223,68,103,53,104,48,15,25,159,81,16,21,106,68,28,33,9,14,0,12,0,12
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",2208,98,1859,161,155,103,735,138,601,124,167,78,122,55,79,48,349,142,130,74,168,110,22,35,15,24,14,22,0,17
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",1178,48,1030,64,97,44,320,63,298,71,183,57,70,49,62,36,148,46,62,39,44,29,30,27,12,18,0,12,0,12
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",1271,73,1056,73,122,49,392,85,275,67,126,55,81,36,60,38,215,54,112,59,96,52,7,10,0,12,0,12,0,12
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",2286,121,1611,154,183,91,654,146,283,96,191,96,136,74,164,79,675,143,314,131,283,123,45,43,33,36,0,17,0,17
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",1971,124,1260,179,93,72,368,104,436,126,164,85,80,52,119,60,711,171,208,112,492,163,0,17,0,17,0,17,11,18
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",2517,97,2466,99,381,129,777,153,756,137,291,102,145,63,116,68,51,37,13,22,25,20,13,21,0,17,0,17,0,17
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",1918,78,1856,81,228,76,638,92,448,77,247,74,99,43,196,67,62,31,10,12,44,23,0,17,8,12,0,17,0,17
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",1576,68,1368,62,204,70,510,81,254,70,209,80,114,50,77,46,208,53,43,34,147,53,18,21,0,12,0,12,0,12
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",1842,96,1463,119,238,82,430,97,249,79,217,77,159,58,170,60,379,95,87,48,190,74,88,64,9,14,0,12,5,8
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",1292,84,1230,94,43,30,427,86,342,101,227,73,85,51,106,56,62,49,43,44,10,15,9,16,0,12,0,12,0,12
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",2019,85,1797,105,225,83,633,94,467,94,162,61,164,59,146,53,222,87,70,69,138,80,14,21,0,12,0,12,0,12
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",1349,86,1093,94,131,60,333,88,169,53,142,52,178,61,140,62,256,76,99,66,124,65,10,15,0,12,8,12,15,17
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",2419,137,2167,151,371,135,624,149,584,119,234,87,161,85,193,80,252,107,140,88,112,85,0,17,0,17,0,17,0,17
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",2507,146,1278,193,222,121,252,131,179,82,174,79,160,72,291,90,1229,170,762,149,439,137,28,34,0,17,0,17,0,17
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",1393,81,1213,77,88,55,460,96,231,68,156,60,139,48,139,52,180,65,71,49,98,55,0,12,11,16,0,12,0,12
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",1754,93,1154,86,103,44,384,97,274,79,133,58,130,63,130,53,600,114,308,98,212,72,41,41,39,42,0,12,0,12
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",2484,160,826,140,128,81,387,121,60,47,75,64,42,35,134,84,1658,206,580,180,834,183,182,93,28,31,0,17,34,41
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",2467,145,1057,178,104,73,504,175,138,70,70,72,110,65,131,68,1410,211,735,196,503,199,95,67,67,59,0,17,10,16
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",1486,117,255,71,36,28,140,54,42,28,16,17,8,12,13,13,1231,119,541,143,607,149,76,44,7,11,0,12,0,12
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",2437,161,837,182,183,108,302,100,170,105,102,57,36,41,44,49,1600,212,567,156,845,210,131,80,35,37,0,17,22,36
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",1046,68,202,75,14,17,90,46,41,43,18,28,6,8,33,25,844,100,340,103,452,119,29,24,6,9,8,13,9,14
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",1982,103,813,103,131,60,320,88,127,56,97,44,88,47,50,34,1169,113,378,93,544,126,157,77,31,29,30,36,29,29
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",2212,141,1666,150,265,102,527,130,415,122,212,88,78,57,169,75,546,132,362,122,142,80,20,30,22,35,0,17,0,17
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",1592,92,307,82,44,34,87,39,67,37,19,23,17,18,73,37,1285,98,483,138,651,130,40,29,30,30,72,55,9,15
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",594,31,486,56,62,29,276,64,52,24,48,40,12,13,36,18,108,48,59,37,44,35,5,8,0,12,0,12,0,12
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",1919,102,1668,102,128,68,560,105,324,71,265,109,152,54,239,77,251,78,103,66,69,41,35,30,44,34,0,12,0,12
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",2758,137,1675,202,225,95,465,151,417,151,234,103,179,77,155,78,1083,203,613,182,321,119,38,30,73,59,14,22,24,20
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",3309,186,1503,204,208,116,802,163,169,77,83,57,68,56,173,91,1806,232,1034,205,612,203,117,92,14,21,16,26,13,21
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",1679,108,1036,121,156,75,445,84,203,72,74,44,68,41,90,46,643,119,296,95,286,104,28,30,33,50,0,12,0,12
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",1816,87,1141,132,92,62,459,97,238,76,61,34,96,44,195,63,675,143,340,121,261,118,32,29,30,33,0,12,12,15
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",2615,171,1210,194,166,98,373,131,279,113,206,118,91,55,95,63,1405,190,529,150,578,175,228,104,16,25,54,48,0,17
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",2272,139,1025,153,189,76,205,103,214,100,186,86,137,59,94,47,1247,163,634,148,480,143,97,63,20,27,0,17,16,26
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",2070,113,1013,148,90,58,473,119,90,60,80,63,159,98,121,74,1057,159,615,133,352,142,69,45,0,12,9,14,12,19
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",1915,105,976,124,62,46,346,118,154,62,72,51,87,40,255,71,939,159,344,96,503,140,54,41,16,20,6,11,16,17
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",1149,69,614,106,24,23,156,75,124,62,111,50,118,52,81,63,535,90,314,86,177,81,31,28,5,7,8,12,0,12
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",1409,45,798,100,106,54,300,89,146,73,79,48,107,45,60,32,611,94,311,96,258,91,16,17,15,17,11,18,0,12
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",1882,78,1613,97,202,61,499,85,392,80,235,69,154,51,131,47,269,84,119,63,116,58,28,33,6,9,0,17,0,17
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",935,77,735,73,81,43,302,69,187,65,79,30,56,34,30,23,200,61,138,55,56,33,0,17,6,10,0,17,0,17
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",1303,62,1160,72,111,56,307,74,258,65,211,70,140,46,133,41,143,62,85,53,50,31,8,11,0,12,0,12,0,12
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",2299,140,1643,178,184,103,667,158,253,110,269,97,137,58,133,66,656,146,267,103,332,142,57,52,0,17,0,17,0,17
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",2650,74,2193,160,241,88,840,182,420,121,332,130,189,80,171,73,457,150,260,128,131,82,0,17,44,43,0,17,22,34
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",1748,73,1502,108,201,77,468,101,321,73,208,70,170,54,134,41,246,94,127,85,90,59,23,20,0,17,0,17,6,11
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",1954,84,1175,133,85,48,503,125,267,97,104,53,81,44,135,61,779,128,365,106,324,100,44,51,16,18,7,12,23,27
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",1584,70,1234,108,69,43,301,62,353,95,244,73,143,43,124,60,350,94,188,65,115,59,38,33,0,12,9,14,0,12
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",1303,60,1063,74,133,60,247,64,288,69,236,74,103,41,56,34,240,59,130,49,83,42,13,20,0,12,14,20,0,12
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",2181,84,1621,105,48,45,633,138,434,108,206,75,177,81,123,77,560,103,237,101,247,72,61,37,15,25,0,17,0,17
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",1671,63,1182,115,156,68,378,97,259,72,136,77,109,51,144,57,489,100,231,88,202,75,37,27,10,15,0,12,9,15
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",1936,69,1343,96,170,66,401,83,283,82,253,77,69,40,167,53,593,108,337,108,162,70,50,36,36,32,8,12,0,12
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",1809,62,999,120,131,72,284,78,282,84,99,43,74,45,129,69,810,117,298,94,428,115,68,46,0,12,16,19,0,12
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",1377,79,878,80,75,43,336,80,210,59,134,47,60,32,63,34,499,89,169,73,322,80,0,12,0,12,8,12,0,12
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",1872,71,1661,99,169,69,538,93,330,97,267,81,158,54,199,65,211,93,82,43,69,54,0,17,17,22,0,17,43,66
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",2003,113,1556,104,170,60,389,105,380,107,370,115,110,49,137,59,447,128,165,70,212,109,60,72,0,17,0,17,10,16
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",2179,108,1745,138,167,89,687,153,430,113,261,103,97,58,103,52,434,124,168,92,207,101,28,34,17,26,0,17,14,22
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",1973,87,1379,104,190,58,393,101,437,79,134,59,80,42,145,50,594,121,158,74,332,111,83,53,0,12,0,12,21,23
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",1845,110,1067,101,142,73,307,66,187,64,170,62,106,53,155,64,778,116,473,122,263,116,32,36,0,12,0,12,10,15
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",2313,99,1377,162,339,142,562,161,322,113,91,67,21,34,42,49,936,164,482,117,354,141,81,89,0,12,19,30,0,12
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",1859,76,1520,104,194,84,524,132,301,85,164,73,139,59,198,88,339,94,143,65,138,57,47,39,11,17,0,12,0,12
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",1306,62,335,98,79,55,184,65,42,47,8,13,5,7,17,21,971,103,478,115,439,118,47,37,7,13,0,12,0,12
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",1819,73,156,52,29,22,56,43,17,14,26,25,8,13,20,22,1663,92,690,149,819,149,131,72,0,12,23,22,0,12
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",2016,125,990,158,155,98,365,104,177,74,79,46,58,42,156,80,1026,194,453,162,408,145,116,76,39,52,10,15,0,17
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",1267,68,520,77,18,18,199,62,66,44,118,52,68,54,51,31,747,96,429,104,276,86,42,39,0,12,0,12,0,12
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",2201,141,818,147,147,100,361,131,152,81,86,59,27,31,45,43,1383,178,503,162,693,206,169,115,0,17,18,29,0,17
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",2073,88,460,123,78,51,149,72,155,94,36,33,23,20,19,22,1613,141,851,176,604,136,129,90,21,24,8,13,0,12
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",980,84,682,70,23,26,300,66,167,46,86,44,74,31,32,21,298,87,124,71,132,70,26,24,16,20,0,12,0,12
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",2448,88,1367,129,96,61,595,144,279,98,239,110,47,39,111,75,1081,144,443,153,494,151,53,44,8,13,83,79,0,17
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",2014,103,1694,144,89,62,651,139,238,94,155,76,200,100,361,120,320,117,99,54,183,108,38,43,0,17,0,17,0,17
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",2257,55,1964,113,203,125,691,139,515,135,274,109,149,63,132,102,293,103,144,85,78,60,54,80,17,28,0,17,0,17
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",3058,84,2621,150,194,101,992,187,666,133,237,79,241,88,291,77,437,136,127,77,165,102,98,76,20,33,16,29,11,18
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",1852,60,1736,90,128,59,577,99,400,99,312,73,176,63,143,49,116,69,95,68,21,21,0,17,0,17,0,17,0,17
