Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T100_004,SE_T100_005,SE_T100_006,SE_T100_007,SE_T100_008,SE_T100_009,SE_T100_010,SE_T101_001,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T104_001,SE_T105_001
"250214401003","15000US250214401003","Block Group 3, Census Tract 4401, Norfolk County, Massachusetts","Block Group 3, Census Tract 4401, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005746",,,,,"25","021",,,,"440100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,20,0,0,0,16,0,42,65,36,30,26,26,66,50,25,74,75536,296,18,0,0,0,114,164,0,0,0,315400,160,0,0,12,109,0,0,39,0,886,28
"250214401004","15000US250214401004","Block Group 4, Census Tract 4401, Norfolk County, Massachusetts","Block Group 4, Census Tract 4401, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005747",,,,,"25","021",,,,"440100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,19,0,50,68,0,0,0,0,13,15,123,80,103,97,47,53,90375,624,0,0,0,0,187,351,64,0,22,351400,33,0,0,0,0,17,16,0,0,,
"250214401005","15000US250214401005","Block Group 5, Census Tract 4401, Norfolk County, Massachusetts","Block Group 5, Census Tract 4401, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005748",,,,,"25","021",,,,"440100","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,0,64,15,0,94,0,0,0,40,72,94,32,102,74,125,78,82647,377,0,15,0,0,14,231,76,41,0,416900,413,12,16,53,15,169,133,15,0,1163,23.7999992370605
"250214412021","15000US250214412021","Block Group 1, Census Tract 4412.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4412.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005749",,,,,"25","021",,,,"441202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,12,7,14,22,28,29,1,14,8,38,60,95,137,125,102,229,121250,856,19,0,8,0,87,311,380,46,5,502000,60,0,0,0,19,12,7,0,22,1229,21.8999996185303
"250214412031","15000US250214412031","Block Group 1, Census Tract 4412.03, Norfolk County, Massachusetts","Block Group 1, Census Tract 4412.03, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005750",,,,,"25","021",,,,"441203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,29,16,30,9,18,30,57,51,35,108,85,121,145,90,102,131,79673,857,27,0,0,0,356,353,111,0,10,324500,192,0,0,28,0,91,60,13,0,1187,28
"250214412032","15000US250214412032","Block Group 2, Census Tract 4412.03, Norfolk County, Massachusetts","Block Group 2, Census Tract 4412.03, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005751",,,,,"25","021",,,,"441203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,42,20,19,9,18,0,0,0,8,17,80,43,10,56,66,93021,303,0,0,0,9,72,204,18,0,0,367800,70,14,32,10,0,0,0,14,0,371,25.7999992370605
"250214412041","15000US250214412041","Block Group 1, Census Tract 4412.04, Norfolk County, Massachusetts","Block Group 1, Census Tract 4412.04, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005752",,,,,"25","021",,,,"441204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,17,0,11,27,0,22,19,0,18,19,82,90,101,54,102,68,101316,556,11,15,0,0,82,342,95,11,0,394400,57,17,0,20,0,0,9,0,11,729,37.7999992370605
"250214412042","15000US250214412042","Block Group 2, Census Tract 4412.04, Norfolk County, Massachusetts","Block Group 2, Census Tract 4412.04, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005753",,,,,"25","021",,,,"441204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,38,44,0,99,31,9,0,11,51,49,105,92,91,62,165,61,79000,705,9,0,0,26,102,285,236,47,0,452100,203,33,32,0,0,99,19,0,20,1092,40.2999992370605
"250214421011","15000US250214421011","Block Group 1, Census Tract 4421.01, Norfolk County, Massachusetts","Block Group 1, Census Tract 4421.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005754",,,,,"25","021",,,,"442101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,11,0,0,0,0,10,0,0,0,28,17,46,46,59,43,39,121083,283,9,0,0,18,70,164,18,4,0,345400,16,0,0,0,0,0,9,0,7,,
"250214421012","15000US250214421012","Block Group 2, Census Tract 4421.01, Norfolk County, Massachusetts","Block Group 2, Census Tract 4421.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005755",,,,,"25","021",,,,"442101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713,0,7,29,8,32,19,0,0,41,17,66,110,106,103,44,131,107639,685,8,12,0,0,170,376,109,0,10,358000,18,0,0,9,0,9,0,0,0,,
"250214421013","15000US250214421013","Block Group 3, Census Tract 4421.01, Norfolk County, Massachusetts","Block Group 3, Census Tract 4421.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005756",,,,,"25","021",,,,"442101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,20,0,8,0,23,0,10,0,30,68,54,39,36,11,7,74000,151,0,0,0,10,72,55,14,0,0,291700,155,0,0,10,48,43,18,30,6,1113,22.7999992370605
"250214421014","15000US250214421014","Block Group 4, Census Tract 4421.01, Norfolk County, Massachusetts","Block Group 4, Census Tract 4421.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005757",,,,,"25","021",,,,"442101","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,7,0,9,8,0,9,28,8,38,18,106,60,48,45,0,18,70870,270,10,0,0,15,133,103,9,0,0,264100,132,0,0,0,8,95,29,0,0,1153,27.6000003814697
"250214421021","15000US250214421021","Block Group 1, Census Tract 4421.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4421.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005758",,,,,"25","021",,,,"442102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,46,47,14,38,0,30,16,35,13,61,131,60,109,40,119,46,69154,686,0,14,14,129,262,234,13,0,20,223200,119,0,71,0,20,0,11,17,0,456,23
"250214421022","15000US250214421022","Block Group 2, Census Tract 4421.02, Norfolk County, Massachusetts","Block Group 2, Census Tract 4421.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005759",,,,,"25","021",,,,"442102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,14,0,12,29,0,0,0,79,17,21,30,96,79,102,85,58,102321,496,0,11,0,13,248,191,33,0,0,289300,126,0,15,0,17,63,0,31,0,1123,32.5
"250214421023","15000US250214421023","Block Group 3, Census Tract 4421.02, Norfolk County, Massachusetts","Block Group 3, Census Tract 4421.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005760",,,,,"25","021",,,,"442102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726,0,0,0,11,0,29,15,15,26,8,66,80,75,117,127,157,130577,726,0,0,19,0,89,376,242,0,0,421400,0,0,0,0,0,0,0,0,0,,
"250214421024","15000US250214421024","Block Group 4, Census Tract 4421.02, Norfolk County, Massachusetts","Block Group 4, Census Tract 4421.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005761",,,,,"25","021",,,,"442102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,0,0,0,14,0,38,0,13,13,30,19,25,61,96,72,143487,381,0,0,0,0,54,278,49,0,0,360700,0,0,0,0,0,0,0,0,0,,
"250214421031","15000US250214421031","Block Group 1, Census Tract 4421.03, Norfolk County, Massachusetts","Block Group 1, Census Tract 4421.03, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005762",,,,,"25","021",,,,"442103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,0,0,14,13,0,15,0,0,0,42,130,189,133,119,151,120,110833,926,0,0,0,0,72,590,237,27,0,432300,0,0,0,0,0,0,0,0,0,,
"250214421032","15000US250214421032","Block Group 2, Census Tract 4421.03, Norfolk County, Massachusetts","Block Group 2, Census Tract 4421.03, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005763",,,,,"25","021",,,,"442103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,0,0,0,16,0,30,0,0,0,14,61,68,42,37,163,196,162978,627,12,0,0,0,97,198,256,64,0,506300,0,0,0,0,0,0,0,0,0,,
"250214421033","15000US250214421033","Block Group 3, Census Tract 4421.03, Norfolk County, Massachusetts","Block Group 3, Census Tract 4421.03, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005764",,,,,"25","021",,,,"442103","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,0,0,0,0,0,14,30,0,43,17,0,83,97,96,107,85,125500,572,0,0,0,0,224,251,97,0,0,329400,0,0,0,0,0,0,0,0,0,,
"250214422011","15000US250214422011","Block Group 1, Census Tract 4422.01, Norfolk County, Massachusetts","Block Group 1, Census Tract 4422.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005765",,,,,"25","021",,,,"442201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,22,73,0,0,17,0,8,85,42,19,45,82,122,86,61,46,90303,412,0,0,0,17,43,260,92,0,0,425000,296,0,0,0,0,24,64,179,29,1668,28.6000003814697
"250214422012","15000US250214422012","Block Group 2, Census Tract 4422.01, Norfolk County, Massachusetts","Block Group 2, Census Tract 4422.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005766",,,,,"25","021",,,,"442201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,0,11,10,0,24,0,0,9,6,25,31,20,37,73,173,248,177472,667,0,0,0,0,23,212,395,27,10,562300,0,0,0,0,0,0,0,0,0,,
"250214422021","15000US250214422021","Block Group 1, Census Tract 4422.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4422.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005767",,,,,"25","021",,,,"442202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,114,63,101,86,46,23,40,14,31,52,107,147,159,140,84,14,66827,549,0,11,0,45,77,300,101,15,0,376100,672,82,159,52,72,106,152,49,0,952,29.7000007629395
"250214422022","15000US250214422022","Block Group 2, Census Tract 4422.02, Norfolk County, Massachusetts","Block Group 2, Census Tract 4422.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005768",,,,,"25","021",,,,"442202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,85,115,73,50,32,0,40,23,8,19,35,160,29,50,60,39,41522,279,9,0,14,8,139,80,14,15,0,284600,539,74,96,44,112,145,52,16,0,896,19.8999996185303
"250214422023","15000US250214422023","Block Group 3, Census Tract 4422.02, Norfolk County, Massachusetts","Block Group 3, Census Tract 4422.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005769",,,,,"25","021",,,,"442202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,13,14,0,0,52,0,16,13,30,29,13,136,9,14,88,60,81473,428,15,13,0,14,96,148,142,0,0,395000,59,0,0,0,13,0,46,0,0,,
"250214422024","15000US250214422024","Block Group 4, Census Tract 4422.02, Norfolk County, Massachusetts","Block Group 4, Census Tract 4422.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005770",,,,,"25","021",,,,"442202","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,0,7,0,10,0,0,0,0,69,11,38,63,27,73,85,329,157833,584,0,0,0,0,46,306,232,0,0,465300,128,0,0,0,49,27,34,18,0,1139,19.2999992370605
"250214431011","15000US250214431011","Block Group 1, Census Tract 4431.01, Norfolk County, Massachusetts","Block Group 1, Census Tract 4431.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005771",,,,,"25","021",,,,"443101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,18,0,17,0,32,17,35,21,0,0,189,101,103,58,91,39,82411,668,35,0,0,0,360,255,18,0,0,277100,35,0,0,0,0,0,35,0,0,,
"250214431012","15000US250214431012","Block Group 2, Census Tract 4431.01, Norfolk County, Massachusetts","Block Group 2, Census Tract 4431.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005772",,,,,"25","021",,,,"443101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,0,16,0,17,38,46,18,47,16,37,105,215,59,52,75,64,87902,456,0,0,16,0,327,100,13,0,0,255400,349,0,16,0,57,33,127,116,0,1385,23.6000003814697
"250214431013","15000US250214431013","Block Group 3, Census Tract 4431.01, Norfolk County, Massachusetts","Block Group 3, Census Tract 4431.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005773",,,,,"25","021",,,,"443101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,0,0,0,0,18,17,19,16,50,0,29,59,86,203,86,24,126397,518,0,14,0,0,278,198,28,0,0,288700,89,0,0,0,0,17,0,72,0,1691,35.5999984741211
"250214431014","15000US250214431014","Block Group 4, Census Tract 4431.01, Norfolk County, Massachusetts","Block Group 4, Census Tract 4431.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005774",,,,,"25","021",,,,"443101","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,0,52,30,83,35,33,16,0,45,110,92,82,101,73,57,31,61176,744,0,0,0,18,530,179,17,0,0,248200,80,17,47,16,0,0,0,0,0,419,31.8999996185303
"250214431021","15000US250214431021","Block Group 1, Census Tract 4431.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4431.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005775",,,,,"25","021",,,,"443102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,54,30,0,0,0,44,67,37,12,11,80,127,53,39,102,87,79760,613,0,0,0,0,407,179,11,0,16,273600,130,0,0,31,13,0,0,75,11,1640,33.0999984741211
"250214431022","15000US250214431022","Block Group 2, Census Tract 4431.02, Norfolk County, Massachusetts","Block Group 2, Census Tract 4431.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005776",,,,,"25","021",,,,"443102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,31,0,55,40,29,9,0,14,22,62,45,171,99,147,111,135,100972,858,0,0,0,0,325,414,105,0,14,336000,112,0,21,77,0,14,0,0,0,761,36.4000015258789
"250214431023","15000US250214431023","Block Group 3, Census Tract 4431.02, Norfolk County, Massachusetts","Block Group 3, Census Tract 4431.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005777",,,,,"25","021",,,,"443102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,0,0,38,28,0,11,11,0,0,82,68,69,59,59,51,101250,448,19,0,19,0,219,171,20,0,0,286600,28,0,0,0,0,19,9,0,0,,
"250214431024","15000US250214431024","Block Group 4, Census Tract 4431.02, Norfolk County, Massachusetts","Block Group 4, Census Tract 4431.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005778",,,,,"25","021",,,,"443102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,0,11,9,0,55,49,0,0,0,49,92,100,29,108,0,88704,427,0,27,0,0,216,173,11,0,0,284800,75,0,0,0,30,0,34,11,0,1305,18.3999996185303
"250214431025","15000US250214431025","Block Group 5, Census Tract 4431.02, Norfolk County, Massachusetts","Block Group 5, Census Tract 4431.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005779",,,,,"25","021",,,,"443102","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,26,0,12,20,9,16,40,0,0,101,91,37,90,56,0,0,67083,236,12,12,0,10,118,69,0,0,15,273000,231,0,0,12,63,105,0,0,51,1096,18.6000003814697
"250214561011","15000US250214561011","Block Group 1, Census Tract 4561.01, Norfolk County, Massachusetts","Block Group 1, Census Tract 4561.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005780",,,,,"25","021",,,,"456101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,13,29,11,55,7,0,34,9,0,23,79,57,83,92,76,88,105250,561,10,0,0,0,222,295,23,0,11,319600,84,13,28,36,0,0,7,0,0,602,28.1000003814697
"250214561012","15000US250214561012","Block Group 2, Census Tract 4561.01, Norfolk County, Massachusetts","Block Group 2, Census Tract 4561.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005781",,,,,"25","021",,,,"456101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,24,10,0,13,45,28,37,0,0,32,43,40,96,127,62,63,107400,602,10,49,10,12,157,297,67,0,0,335600,9,0,0,0,0,0,0,0,9,,
"250214561021","15000US250214561021","Block Group 1, Census Tract 4561.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4561.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005782",,,,,"25","021",,,,"456102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,51,53,70,26,0,44,89,12,30,90,58,17,37,58,25,19,43854,288,13,0,8,31,83,147,0,6,0,307200,391,29,71,25,37,118,86,6,19,1071,38.2999992370605
"250214561022","15000US250214561022","Block Group 2, Census Tract 4561.02, Norfolk County, Massachusetts","Block Group 2, Census Tract 4561.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005783",,,,,"25","021",,,,"456102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,7,71,15,12,44,8,0,17,11,53,34,52,84,89,167,86,120625,652,0,24,0,0,168,398,46,0,16,348700,76,37,27,0,0,0,0,0,12,406,28.3999996185303
"250214561023","15000US250214561023","Block Group 3, Census Tract 4561.02, Norfolk County, Massachusetts","Block Group 3, Census Tract 4561.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005784",,,,,"25","021",,,,"456102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,21,8,49,9,38,0,0,29,0,84,64,86,44,38,13,59,64211,276,15,0,0,0,139,107,7,0,8,289900,266,0,56,21,37,118,0,34,0,1040,30
"250214562001","15000US250214562001","Block Group 1, Census Tract 4562, Norfolk County, Massachusetts","Block Group 1, Census Tract 4562, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005785",,,,,"25","021",,,,"456200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,22,31,9,16,8,8,27,24,0,61,38,86,41,25,86,39,78831,351,20,6,0,12,65,137,104,0,7,371800,170,21,0,0,0,46,18,68,17,1500,23.5
"250214562002","15000US250214562002","Block Group 2, Census Tract 4562, Norfolk County, Massachusetts","Block Group 2, Census Tract 4562, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005786",,,,,"25","021",,,,"456200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,8,14,16,0,20,28,22,31,42,43,54,177,38,64,62,73,86471,640,18,10,0,10,266,282,48,0,6,306600,45,0,0,0,0,8,11,18,8,1597,32.7999992370605
"250214563011","15000US250214563011","Block Group 1, Census Tract 4563.01, Norfolk County, Massachusetts","Block Group 1, Census Tract 4563.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005787",,,,,"25","021",,,,"456301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,49,42,48,28,14,48,26,52,16,36,36,45,5,19,0,0,35288,154,0,2,5,27,54,66,0,0,0,239300,310,28,13,6,58,180,16,9,0,1069,36
"250214563012","15000US250214563012","Block Group 2, Census Tract 4563.01, Norfolk County, Massachusetts","Block Group 2, Census Tract 4563.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005788",,,,,"25","021",,,,"456301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,13,11,20,0,6,8,10,0,36,0,5,77,43,9,22,4,80114,155,0,0,0,5,121,27,2,0,0,248300,109,0,0,21,19,50,10,9,0,1073,28.3999996185303
"250214563021","15000US250214563021","Block Group 1, Census Tract 4563.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4563.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005789",,,,,"25","021",,,,"456302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,0,96,196,83,202,0,66,15,57,112,41,250,40,58,44,0,37008,759,13,15,0,31,569,131,0,0,0,225600,501,0,48,98,32,71,103,118,31,1254,46.7000007629395
"250214563022","15000US250214563022","Block Group 2, Census Tract 4563.02, Norfolk County, Massachusetts","Block Group 2, Census Tract 4563.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005790",,,,,"25","021",,,,"456302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,148,0,15,24,13,0,34,30,14,94,28,53,38,67,44,11,51549,464,0,0,0,0,238,194,32,0,0,298100,149,0,90,0,0,0,24,14,21,537,50
"250214563023","15000US250214563023","Block Group 3, Census Tract 4563.02, Norfolk County, Massachusetts","Block Group 3, Census Tract 4563.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005791",,,,,"25","021",,,,"456302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,19,17,14,14,0,14,0,15,4,0,20,102,75,6,0,0,78929,269,0,0,15,0,197,40,0,17,0,237800,14,0,0,0,0,0,14,0,0,,
"250214563024","15000US250214563024","Block Group 4, Census Tract 4563.02, Norfolk County, Massachusetts","Block Group 4, Census Tract 4563.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005792",,,,,"25","021",,,,"456302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,22,28,30,0,35,0,0,19,0,28,42,16,48,58,0,25,62250,229,18,0,0,0,153,58,0,0,0,269600,122,0,0,0,20,24,56,22,0,1326,40.5
"250214564011","15000US250214564011","Block Group 1, Census Tract 4564.01, Norfolk County, Massachusetts","Block Group 1, Census Tract 4564.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005793",,,,,"25","021",,,,"456401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,36,0,15,38,8,28,20,0,42,14,30,17,59,59,34,0,59821,235,7,0,0,8,131,72,4,0,13,280700,165,6,25,28,0,9,56,41,0,1315,29.6000003814697
"250214564012","15000US250214564012","Block Group 2, Census Tract 4564.01, Norfolk County, Massachusetts","Block Group 2, Census Tract 4564.01, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005794",,,,,"25","021",,,,"456401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,20,44,9,16,22,7,14,12,37,20,57,101,135,80,15,41,92647,567,35,21,0,0,198,309,0,0,4,310400,47,0,10,11,0,10,16,0,0,1063,15.8000001907349
"250214564021","15000US250214564021","Block Group 1, Census Tract 4564.02, Norfolk County, Massachusetts","Block Group 1, Census Tract 4564.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005795",,,,,"25","021",,,,"456402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,0,0,0,0,15,0,8,7,8,33,34,37,96,19,40,125580,297,0,19,0,0,8,177,74,19,0,443400,0,0,0,0,0,0,0,0,0,,
"250214564022","15000US250214564022","Block Group 2, Census Tract 4564.02, Norfolk County, Massachusetts","Block Group 2, Census Tract 4564.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005796",,,,,"25","021",,,,"456402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,0,33,10,12,0,7,0,9,30,32,16,90,38,63,92,72,106563,464,7,0,0,0,89,358,0,10,0,349800,40,0,9,0,0,0,0,31,0,1677,42.9000015258789
"250214564023","15000US250214564023","Block Group 3, Census Tract 4564.02, Norfolk County, Massachusetts","Block Group 3, Census Tract 4564.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005797",,,,,"25","021",,,,"456402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,37,7,8,15,0,7,22,21,9,65,65,71,98,148,95,100,111750,724,8,0,0,0,165,506,45,0,0,354000,36,0,7,29,0,0,0,0,0,,
"250214564024","15000US250214564024","Block Group 4, Census Tract 4564.02, Norfolk County, Massachusetts","Block Group 4, Census Tract 4564.02, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005798",,,,,"25","021",,,,"456402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,0,7,9,21,18,7,8,0,28,64,72,35,39,9,0,72135,250,0,0,0,0,129,121,0,0,0,296200,60,0,0,13,0,8,0,0,39,2001,17.2000007629395
"250214571001","15000US250214571001","Block Group 1, Census Tract 4571, Norfolk County, Massachusetts","Block Group 1, Census Tract 4571, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005799",,,,,"25","021",,,,"457100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,0,8,9,7,8,0,21,10,64,74,50,36,54,39,48,80929,384,13,0,0,8,152,158,8,45,0,321800,10,0,0,0,0,10,0,0,0,,
"250214571002","15000US250214571002","Block Group 2, Census Tract 4571, Norfolk County, Massachusetts","Block Group 2, Census Tract 4571, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005800",,,,,"25","021",,,,"457100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,0,24,20,8,0,0,9,0,29,44,106,58,30,27,0,80089,314,5,9,0,0,174,126,0,0,0,282000,41,0,0,11,0,19,0,11,0,1125,22.2999992370605
"250214571003","15000US250214571003","Block Group 3, Census Tract 4571, Norfolk County, Massachusetts","Block Group 3, Census Tract 4571, Norfolk County, Massachusetts","ma","150","00","ACSSF","0005801",,,,,"25","021",,,,"457100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,7,7,24,18,0,19,21,62,23,0,90,48,26,9,44,0,64107,271,0,7,0,0,181,73,10,0,0,266300,120,0,24,18,10,23,9,36,0,1087,29.5
