Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25009210200","14000US25009210200","Census Tract 2102, Essex County, Massachusetts","Census Tract 2102, Essex County, Massachusetts","ma","140","00","ACSSF","0003635",,,,,"25","009",,,,"210200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6023,5676,36,0,156,0,0,155,6023,5962,5615,36,0,156,0,0,155,61,61,0,0,0,0,0,0,2007,15,14,43,40,49,68,50,46,113,108,227,407,282,134,198,211,93805,93805,94411,,,82161,,,,,94411,2007,42,1965,54,0,0,0,20,18,0,10,6,54,0,54,0,0,0,963
"25009210300","14000US25009210300","Census Tract 2103, Essex County, Massachusetts","Census Tract 2103, Essex County, Massachusetts","ma","140","00","ACSSF","0003636",,,,,"25","009",,,,"210300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630,7250,91,8,199,0,33,49,7630,7550,7203,91,8,199,0,0,49,80,47,0,0,0,0,33,0,3632,219,136,235,198,152,164,144,145,146,246,403,443,329,242,220,212,59139,59139,58837,25441,,109996,,,113211,49492,58724,3632,15,3617,1442,0,0,5,30,104,195,485,623,1491,26,373,304,706,82,1891
"25009210400","14000US25009210400","Census Tract 2104, Essex County, Massachusetts","Census Tract 2104, Essex County, Massachusetts","ma","140","00","ACSSF","0003637",,,,,"25","009",,,,"210400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6846,6472,122,0,160,0,79,13,6846,6650,6276,122,0,160,0,79,13,196,196,0,0,0,0,0,0,2612,31,53,53,61,63,85,117,80,122,189,282,384,425,352,233,83,85243,85243,85598,125951,,125845,,,,,84216,2612,32,2580,814,16,29,16,59,274,275,125,20,833,19,442,321,32,19,1257
"25009210500","14000US25009210500","Census Tract 2105, Essex County, Massachusetts","Census Tract 2105, Essex County, Massachusetts","ma","140","00","ACSSF","0003638",,,,,"25","009",,,,"210500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6359,5887,340,0,132,0,0,0,6359,6145,5732,281,0,132,0,0,0,214,155,59,0,0,0,0,0,2252,54,39,43,70,82,78,79,73,89,117,254,386,276,197,205,209,82001,82001,82202,,,,,,,77803,82427,2252,13,2239,199,0,6,22,33,45,25,12,56,199,0,38,24,137,0,1215
"25009210600","14000US25009210600","Census Tract 2106, Essex County, Massachusetts","Census Tract 2106, Essex County, Massachusetts","ma","140","00","ACSSF","0003639",,,,,"25","009",,,,"210600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345,4135,70,0,32,0,108,0,4345,4038,4006,0,0,32,0,0,0,307,129,70,0,0,0,108,0,1635,143,73,94,79,46,45,56,30,30,60,174,262,156,162,175,49,76023,76023,77925,2762,,,,,,9169,78083,1635,42,1593,467,87,67,28,68,97,43,43,33,500,13,219,107,128,33,997
"25009210700","14000US25009210700","Census Tract 2107, Essex County, Massachusetts","Census Tract 2107, Essex County, Massachusetts","ma","140","00","ACSSF","0003640",,,,,"25","009",,,,"210700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662,2808,127,0,67,0,617,43,3662,3068,2598,100,0,67,0,272,31,594,210,27,0,0,0,345,12,1495,121,71,55,37,37,74,96,26,82,185,196,196,128,64,94,35,60895,60895,62132,61027,,,,45521,,48914,63084,1495,78,1417,750,58,38,112,142,160,118,93,29,757,18,321,221,190,7,1051
"25009210800","14000US25009210800","Census Tract 2108, Essex County, Massachusetts","Census Tract 2108, Essex County, Massachusetts","ma","140","00","ACSSF","0003641",,,,,"25","009",,,,"210800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405,3712,0,0,218,0,435,40,4405,3536,3278,0,0,218,0,0,40,869,434,0,0,0,0,435,0,2011,214,259,165,134,129,89,73,88,83,117,237,279,89,13,20,23,35011,35011,29955,,,,,49911,33360,39610,33968,2011,59,1952,1343,189,275,212,208,212,116,66,65,1396,50,659,444,125,118,814
"25009210900","14000US25009210900","Census Tract 2109, Essex County, Massachusetts","Census Tract 2109, Essex County, Massachusetts","ma","140","00","ACSSF","0003642",,,,,"25","009",,,,"210900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802,3673,0,29,67,0,2,31,3802,3646,3548,0,0,67,0,0,31,156,125,0,29,0,0,2,0,1545,128,105,69,65,66,56,54,43,38,120,118,196,214,152,88,32,60318,60318,60585,,,,,,,56531,63816,1545,34,1511,620,84,113,76,95,84,75,84,9,634,37,262,179,142,14,891
"25009211100","14000US25009211100","Census Tract 2111, Essex County, Massachusetts","Census Tract 2111, Essex County, Massachusetts","ma","140","00","ACSSF","0003643",,,,,"25","009",,,,"211100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,3594,0,0,13,0,45,15,3667,3593,3580,0,0,13,0,0,0,74,14,0,0,0,0,45,15,1560,28,51,72,87,75,44,37,65,31,200,158,141,171,130,118,152,64175,64175,64021,,,,,,,72049,63099,1560,11,1549,397,32,48,11,66,105,54,56,24,443,15,246,87,49,46,994
"25009211200","14000US25009211200","Census Tract 2112, Essex County, Massachusetts","Census Tract 2112, Essex County, Massachusetts","ma","140","00","ACSSF","0003644",,,,,"25","009",,,,"211200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200,6123,28,11,0,0,17,21,6200,6176,6099,28,11,0,0,17,21,24,24,0,0,0,0,0,0,2652,192,109,90,98,87,68,69,48,76,133,243,371,356,267,247,197,81966,81966,82696,185500,,,,,,,83097,2652,8,2644,784,63,60,47,100,159,156,129,70,810,0,489,130,165,26,1188
"25009211300","14000US25009211300","Census Tract 2113, Essex County, Massachusetts","Census Tract 2113, Essex County, Massachusetts","ma","140","00","ACSSF","0003645",,,,,"25","009",,,,"211300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7288,7188,0,0,80,0,20,0,7288,6958,6878,0,0,80,0,0,0,330,310,0,0,0,0,20,0,2520,27,3,66,74,77,74,30,56,79,174,275,335,279,221,330,418,99256,99256,100177,,,44792,,,,84195,105134,2520,29,2491,243,18,18,4,11,48,73,64,7,263,20,90,18,115,20,1338
"25009211400","14000US25009211400","Census Tract 2114, Essex County, Massachusetts","Census Tract 2114, Essex County, Massachusetts","ma","140","00","ACSSF","0003646",,,,,"25","009",,,,"211400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9585,8796,353,91,150,0,121,74,9585,9440,8710,353,91,150,0,62,74,145,86,0,0,0,0,59,0,3462,89,101,125,119,111,120,117,79,51,256,358,422,424,330,337,424,85962,85962,83168,205500,,73764,,,276350,,83168,3462,26,3436,769,38,55,60,92,107,112,211,93,782,35,393,166,175,13,1343
"25009212100","14000US25009212100","Census Tract 2121, Essex County, Massachusetts","Census Tract 2121, Essex County, Massachusetts","ma","140","00","ACSSF","0003647",,,,,"25","009",,,,"212100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8958,8037,97,22,251,0,487,64,8958,8397,7911,97,22,251,0,52,64,561,126,0,0,0,0,435,0,2903,39,84,65,63,129,169,119,113,93,112,226,428,351,234,258,422,90049,90049,87028,,,164378,,177525,,,87028,2903,20,2883,301,94,26,14,56,54,21,29,7,357,50,190,17,44,56,1006
"25009213100","14000US25009213100","Census Tract 2131, Essex County, Massachusetts","Census Tract 2131, Essex County, Massachusetts","ma","140","00","ACSSF","0003648",,,,,"25","009",,,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8098,7907,28,0,86,0,0,77,8098,8050,7878,28,0,86,0,0,58,48,29,0,0,0,0,0,19,2621,17,41,34,32,33,32,27,14,27,59,97,237,242,215,397,1117,178362,178362,178598,,,,,,,71314,179450,2621,0,2621,65,0,19,13,5,0,0,17,11,65,0,54,11,0,0,755
"25009214100","14000US25009214100","Census Tract 2141, Essex County, Massachusetts","Census Tract 2141, Essex County, Massachusetts","ma","140","00","ACSSF","0003649",,,,,"25","009",,,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6096,6017,0,42,25,0,12,0,6096,6033,5966,0,42,25,0,0,0,63,51,0,0,0,0,12,0,1997,69,34,72,49,16,9,13,47,25,123,122,157,214,239,316,491,127197,127197,129884,,,,,,,119237,130862,1997,4,1993,140,14,62,15,9,18,9,0,12,172,0,87,16,37,32,433
"25009215100","14000US25009215100","Census Tract 2151, Essex County, Massachusetts","Census Tract 2151, Essex County, Massachusetts","ma","140","00","ACSSF","0003650",,,,,"25","009",,,,"215100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8198,7316,23,29,633,96,26,75,8198,7928,7074,8,29,633,96,13,75,270,242,15,0,0,0,13,0,2589,127,104,93,71,85,98,67,66,24,54,170,271,273,234,326,525,108909,108909,112885,,,2762,,,79331,,116695,2589,43,2546,414,15,15,51,62,102,79,31,60,501,0,173,16,170,142,1176
"25009216100","14000US25009216100","Census Tract 2161, Essex County, Massachusetts","Census Tract 2161, Essex County, Massachusetts","ma","140","00","ACSSF","0003651",,,,,"25","009",,,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4643,4465,0,0,128,0,0,50,4643,4576,4415,0,0,128,0,0,33,67,50,0,0,0,0,0,17,1257,57,33,39,29,24,30,34,38,34,21,81,96,65,111,199,365,144088,144088,144918,,,70469,,,,,144918,1257,0,1257,147,48,21,4,0,18,21,23,11,157,0,59,71,17,10,1110
"25009217100","14000US25009217100","Census Tract 2171, Essex County, Massachusetts","Census Tract 2171, Essex County, Massachusetts","ma","140","00","ACSSF","0003652",,,,,"25","009",,,,"217100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7866,7448,241,0,177,0,0,0,7866,7798,7380,241,0,177,0,0,0,68,68,0,0,0,0,0,0,2677,146,94,82,65,71,99,111,86,49,191,226,403,288,178,266,322,82253,82253,80410,107661,,109504,,,,78032,81523,2677,76,2601,868,0,54,41,76,151,191,272,84,952,8,373,195,292,84,1408
"25009217201","14000US25009217201","Census Tract 2172.01, Essex County, Massachusetts","Census Tract 2172.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003653",,,,,"25","009",,,,"217201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898,3864,20,0,14,0,0,0,3898,3873,3839,20,0,14,0,0,0,25,25,0,0,0,0,0,0,1631,133,65,63,61,40,42,68,41,108,167,157,218,173,114,120,61,61953,61953,61446,,,,,,,,61446,1631,9,1622,529,18,120,51,32,89,105,91,24,539,0,256,136,103,44,1158
"25009217202","14000US25009217202","Census Tract 2172.02, Essex County, Massachusetts","Census Tract 2172.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003654",,,,,"25","009",,,,"217202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602,3505,0,0,0,51,0,46,3602,3577,3480,0,0,0,51,0,46,25,25,0,0,0,0,0,0,1421,82,30,28,32,32,25,17,14,36,129,183,239,186,181,144,63,80958,80958,81020,,,,49657,,,,81837,1421,0,1421,217,35,19,4,0,57,65,23,15,227,0,114,36,57,20,1234
"25009217300","14000US25009217300","Census Tract 2173, Essex County, Massachusetts","Census Tract 2173, Essex County, Massachusetts","ma","140","00","ACSSF","0003655",,,,,"25","009",,,,"217300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4053,3711,206,0,56,0,34,46,4053,3685,3403,193,0,56,0,0,33,368,308,13,0,0,0,34,13,1704,189,128,81,90,92,70,71,62,94,104,139,149,125,147,125,39,48534,48534,47440,144507,,138802,,58159,,28844,49138,1704,82,1622,900,73,186,102,105,183,151,83,18,939,30,356,243,258,52,962
"25009217400","14000US25009217400","Census Tract 2174, Essex County, Massachusetts","Census Tract 2174, Essex County, Massachusetts","ma","140","00","ACSSF","0003656",,,,,"25","009",,,,"217400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5449,4726,289,0,307,0,64,63,5449,5332,4673,289,0,307,0,0,63,117,53,0,0,0,0,64,0,2557,185,114,101,72,51,103,158,67,204,226,324,304,209,156,173,111,59467,59467,57646,107776,,123613,,80466,,10175,57776,2557,42,2515,1633,147,105,182,285,294,248,252,121,1648,111,1000,241,268,28,1067
"25009217500","14000US25009217500","Census Tract 2175, Essex County, Massachusetts","Census Tract 2175, Essex County, Massachusetts","ma","140","00","ACSSF","0003657",,,,,"25","009",,,,"217500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250,5854,60,0,214,0,0,122,6250,6141,5745,60,0,214,0,0,122,109,109,0,0,0,0,0,0,2582,126,64,96,83,71,75,52,43,109,188,224,333,285,248,265,320,84827,84827,83475,,,102010,,,,,82877,2582,19,2563,821,40,79,63,135,169,104,108,123,821,36,412,183,175,15,1103
"25009217600","14000US25009217600","Census Tract 2176, Essex County, Massachusetts","Census Tract 2176, Essex County, Massachusetts","ma","140","00","ACSSF","0003658",,,,,"25","009",,,,"217600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8514,8152,50,0,125,0,0,187,8514,8476,8114,50,0,125,0,0,187,38,38,0,0,0,0,0,0,2520,83,111,96,72,51,40,41,28,51,107,180,311,299,195,228,626,106987,106987,106176,,,,,,180153,,106635,2520,13,2507,480,63,105,31,35,95,73,53,23,545,0,257,112,111,65,1050
"25009218100","14000US25009218100","Census Tract 2181, Essex County, Massachusetts","Census Tract 2181, Essex County, Massachusetts","ma","140","00","ACSSF","0003659",,,,,"25","009",,,,"218100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,5051,0,0,0,0,17,101,5169,5045,5033,0,0,0,0,0,12,124,18,0,0,0,0,17,89,2027,103,52,54,59,60,76,82,26,28,90,162,167,210,174,187,497,108682,108682,104639,,,,,,,,104639,2027,19,2008,550,107,12,0,19,78,102,112,120,586,0,218,199,133,36,1389
"25009220100","14000US25009220100","Census Tract 2201, Essex County, Massachusetts","Census Tract 2201, Essex County, Massachusetts","ma","140","00","ACSSF","0003660",,,,,"25","009",,,,"220100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7631,7521,0,15,24,0,0,71,7631,7606,7514,0,15,24,0,0,53,25,7,0,0,0,0,0,18,3433,121,175,141,115,149,188,153,60,80,321,238,344,366,304,353,325,70916,70916,71119,,,,,,72640,,71119,3433,140,3293,1037,66,135,116,196,224,122,91,89,1037,73,401,187,376,0,969
"25009221100","14000US25009221100","Census Tract 2211, Essex County, Massachusetts","Census Tract 2211, Essex County, Massachusetts","ma","140","00","ACSSF","0003661",,,,,"25","009",,,,"221100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,5059,18,14,55,0,0,0,5146,5118,5031,18,14,55,0,0,0,28,28,0,0,0,0,0,0,1959,43,28,23,31,43,57,68,60,79,150,196,295,256,179,172,278,94235,94235,93130,,,,,,,,92459,1959,9,1950,244,0,10,8,12,88,88,30,7,254,12,123,98,0,21,1256
"25009221300","14000US25009221300","Census Tract 2213, Essex County, Massachusetts","Census Tract 2213, Essex County, Massachusetts","ma","140","00","ACSSF","0003662",,,,,"25","009",,,,"221300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644,4515,10,58,18,0,0,43,4644,4644,4515,10,58,18,0,0,43,0,0,0,0,0,0,0,0,1964,74,27,52,60,65,82,82,75,113,111,164,291,270,165,113,219,80634,80634,81869,2762,,,,,,,81869,1964,0,1964,496,0,0,32,88,177,132,49,18,515,39,320,63,74,19,1188
"25009221400","14000US25009221400","Census Tract 2214, Essex County, Massachusetts","Census Tract 2214, Essex County, Massachusetts","ma","140","00","ACSSF","0003663",,,,,"25","009",,,,"221400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468,3281,59,0,19,0,99,10,3468,3439,3268,59,0,19,0,83,10,29,13,0,0,0,0,16,0,1371,58,53,51,25,49,94,84,65,62,116,143,227,165,99,53,25,63883,63883,64067,,,,,38344,,38430,64666,1371,108,1263,622,20,10,101,119,124,121,107,20,633,0,324,157,129,23,1123
"25009221500","14000US25009221500","Census Tract 2215, Essex County, Massachusetts","Census Tract 2215, Essex County, Massachusetts","ma","140","00","ACSSF","0003664",,,,,"25","009",,,,"221500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920,2809,43,0,0,0,10,58,2920,2846,2763,43,0,0,0,10,30,74,46,0,0,0,0,0,28,1501,98,165,117,102,80,54,78,82,138,53,148,215,104,28,23,15,44058,44058,44035,,,,,,,,43695,1501,36,1465,1018,120,164,131,225,185,79,96,18,1040,0,555,319,144,22,902
"25009221600","14000US25009221600","Census Tract 2216, Essex County, Massachusetts","Census Tract 2216, Essex County, Massachusetts","ma","140","00","ACSSF","0003665",,,,,"25","009",,,,"221600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461,2338,39,0,13,0,20,51,2461,2329,2226,39,0,13,0,0,51,132,112,0,0,0,0,20,0,1087,128,92,95,84,72,57,39,52,43,83,43,82,78,49,46,46,35235,35235,40002,,,,,,11682,11262,40589,1087,95,992,553,120,173,56,45,73,59,28,0,583,0,230,192,123,38,620
"25009221700","14000US25009221700","Census Tract 2217, Essex County, Massachusetts","Census Tract 2217, Essex County, Massachusetts","ma","140","00","ACSSF","0003666",,,,,"25","009",,,,"221700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736,2606,51,0,0,0,43,36,2736,2736,2606,51,0,0,0,43,36,0,0,0,0,0,0,0,0,1234,86,67,105,86,72,81,59,27,27,72,162,171,120,72,18,11,53822,53822,53296,21106,,,,,102802,,53296,1234,17,1217,481,18,15,59,78,109,108,74,20,573,0,187,122,162,102,1171
"25009221800","14000US25009221800","Census Tract 2218, Essex County, Massachusetts","Census Tract 2218, Essex County, Massachusetts","ma","140","00","ACSSF","0003667",,,,,"25","009",,,,"221800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,1835,20,0,97,0,0,0,1952,1952,1835,20,0,97,0,0,0,0,0,0,0,0,0,0,0,710,0,9,3,18,23,18,32,42,22,47,62,108,92,56,85,92,88087,88087,86705,,,,,,,,86705,710,0,710,39,0,0,0,0,0,0,24,15,49,0,0,19,20,10,
"25009221900","14000US25009221900","Census Tract 2219, Essex County, Massachusetts","Census Tract 2219, Essex County, Massachusetts","ma","140","00","ACSSF","0003668",,,,,"25","009",,,,"221900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6937,6863,0,0,51,0,0,23,6937,6883,6809,0,0,51,0,0,23,54,54,0,0,0,0,0,0,2940,104,104,91,90,95,101,113,102,37,147,212,447,423,263,212,399,87170,87170,86749,,,,,,,,86149,2940,31,2909,557,14,26,49,66,125,149,115,15,557,29,304,94,101,29,1249
"25009222100","14000US25009222100","Census Tract 2221, Essex County, Massachusetts","Census Tract 2221, Essex County, Massachusetts","ma","140","00","ACSSF","0003669",,,,,"25","009",,,,"222100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294,3214,10,0,0,0,20,50,3294,3264,3214,0,0,0,0,0,50,30,0,10,0,0,0,20,0,1265,12,30,27,33,31,35,53,40,64,58,148,186,160,116,104,168,84667,84667,85012,,,,,,,,85012,1265,0,1265,331,7,20,18,22,89,84,62,28,352,0,209,97,25,21,1266
"25009223100","14000US25009223100","Census Tract 2231, Essex County, Massachusetts","Census Tract 2231, Essex County, Massachusetts","ma","140","00","ACSSF","0003670",,,,,"25","009",,,,"223100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811,3734,0,9,39,0,0,29,3811,3788,3711,0,9,39,0,0,29,23,23,0,0,0,0,0,0,1585,77,45,62,35,27,82,112,32,26,90,153,192,195,138,144,173,77724,77724,80684,,,,,,,21993,80734,1585,79,1506,328,67,63,28,25,30,37,34,44,404,38,109,54,127,76,869
"25009223200","14000US25009223200","Census Tract 2232, Essex County, Massachusetts","Census Tract 2232, Essex County, Massachusetts","ma","140","00","ACSSF","0003671",,,,,"25","009",,,,"223200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153,3811,0,0,285,0,9,48,4153,4153,3811,0,0,285,0,9,48,0,0,0,0,0,0,0,0,1779,102,84,72,91,70,25,31,51,72,143,206,233,213,154,119,114,70239,70239,65315,,,160372,,,,,65315,1779,10,1769,671,42,78,82,156,193,87,23,9,681,39,377,125,130,10,940
"25009223300","14000US25009223300","Census Tract 2233, Essex County, Massachusetts","Census Tract 2233, Essex County, Massachusetts","ma","140","00","ACSSF","0003672",,,,,"25","009",,,,"223300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338,5195,38,0,72,0,11,22,5338,5327,5195,38,0,72,0,0,22,11,0,0,0,0,0,11,0,1939,36,21,7,17,54,68,57,92,52,111,114,185,234,225,292,375,115200,115200,114919,,,189023,,,,,114919,1939,0,1939,131,0,9,2,6,13,20,56,25,169,37,65,29,0,38,1645
"25009250100","14000US25009250100","Census Tract 2501, Essex County, Massachusetts","Census Tract 2501, Essex County, Massachusetts","ma","140","00","ACSSF","0003673",,,,,"25","009",,,,"250100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,405,88,21,0,0,1125,38,1677,416,335,50,9,0,0,0,22,1261,70,38,12,0,0,1125,16,1033,373,181,79,80,79,26,2,12,26,65,37,30,25,17,0,0,12911,12911,23961,11252,2762,,,11549,11431,11574,24557,1033,17,1016,1024,333,232,115,110,114,68,33,19,1033,46,475,194,264,54,515
"25009250200","14000US25009250200","Census Tract 2502, Essex County, Massachusetts","Census Tract 2502, Essex County, Massachusetts","ma","140","00","ACSSF","0003674",,,,,"25","009",,,,"250200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827,1514,137,15,93,0,2861,207,4827,1332,1064,129,15,93,0,0,31,3495,450,8,0,0,0,2861,176,1635,201,112,138,125,83,72,74,39,114,62,118,211,154,61,49,23,43449,43449,46135,21671,,15199,,46387,19037,37753,53335,1635,79,1556,783,65,87,113,143,124,110,122,19,795,9,292,204,250,40,1030
"25009250300","14000US25009250300","Census Tract 2503, Essex County, Massachusetts","Census Tract 2503, Essex County, Massachusetts","ma","140","00","ACSSF","0003675",,,,,"25","009",,,,"250300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034,399,75,0,117,0,1433,10,2034,250,101,32,0,117,0,0,0,1784,298,43,0,0,0,1433,10,619,121,29,43,38,22,23,32,41,35,30,63,54,17,20,15,36,39439,39439,25118,34155,,122321,,45810,,39921,21857,619,48,571,438,0,30,56,101,104,77,65,5,438,36,88,149,165,0,1064
"25009250400","14000US25009250400","Census Tract 2504, Essex County, Massachusetts","Census Tract 2504, Essex County, Massachusetts","ma","140","00","ACSSF","0003676",,,,,"25","009",,,,"250400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289,645,166,0,0,0,2426,52,3289,404,404,0,0,0,0,0,0,2885,241,166,0,0,0,2426,52,1080,188,108,72,68,84,71,37,47,27,58,93,91,82,44,5,4,31166,31166,32153,26253,,,,30448,,28412,50642,1080,53,1027,775,112,139,119,102,116,106,70,11,783,9,287,198,264,25,849
"25009250500","14000US25009250500","Census Tract 2505, Essex County, Massachusetts","Census Tract 2505, Essex County, Massachusetts","ma","140","00","ACSSF","0003677",,,,,"25","009",,,,"250500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021,765,113,0,0,0,3048,95,4021,488,375,113,0,0,0,0,0,3533,390,0,0,0,0,3048,95,1069,68,69,47,35,92,112,26,19,48,155,124,162,77,23,11,0,52341,52341,46703,67404,,,,49909,68742,52285,35763,1069,97,972,754,33,54,38,82,262,210,59,16,762,0,432,198,124,8,1184
"25009250600","14000US25009250600","Census Tract 2506, Essex County, Massachusetts","Census Tract 2506, Essex County, Massachusetts","ma","140","00","ACSSF","0003678",,,,,"25","009",,,,"250600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,1421,238,0,81,0,3287,263,5290,1190,959,177,0,10,0,33,11,4100,462,61,0,71,0,3254,252,1553,164,153,106,68,60,44,24,44,22,185,187,271,161,34,13,16,53793,53793,57726,86705,,65669,,50963,50532,51181,58187,1553,68,1485,802,22,55,45,189,257,133,82,18,817,7,316,115,339,40,1072
"25009250700","14000US25009250700","Census Tract 2507, Essex County, Massachusetts","Census Tract 2507, Essex County, Massachusetts","ma","140","00","ACSSF","0003679",,,,,"25","009",,,,"250700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4159,732,34,0,123,0,3165,105,4159,595,423,29,0,123,0,0,20,3564,309,5,0,0,0,3165,85,1271,122,115,103,108,115,98,80,103,123,52,76,89,34,12,29,12,33328,33328,28698,43073,,49206,,32590,2762,32296,27344,1271,69,1202,927,21,51,46,196,301,171,109,33,927,0,219,293,398,17,1097
